鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
北屯區,房地(土地+建物)+車位,臺中市北屯區詔安街８８號十二樓之２３,21.14,住,,,1110727,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131228,132.57,2,2,2,有,有,15990000,139948,坡道平面,31.89,1900000,預售屋、或土地及建物分件登記案件；,RPXRNLRKJHKGFBB78DA,61.09,0.0,3.37,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區詔安街８８號十二樓之１９,28.05,住,,,1110709,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131228,165.22,2,2,2,有,有,20810000,140329,坡道平面,31.89,2100000,預售屋、或土地及建物分件登記案件；,RPORMLKLJHKGFBB17DA,76.01,0.0,9.46,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區詔安街８８號二樓之２３,23.03,住,,,1110709,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131228,158.07999999999998,2,2,2,有,有,16470000,127778,坡道平面,48.75,2500000,1.原購買車位一個，於113.12.13換購車位一個。預售屋、或土地及建物分件登記案件；,RPWTMLKLJHKGFBB18DA,61.09,0.0,8.99,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路８之３號四樓之７,14.15,商,,,1110716,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131228,150.62,3,2,2,有,有,8380000,62220,坡道平面,27.67,730000,預售屋、或土地及建物分件登記案件；,RPTPNLMKKHKGFFB18DA,75.61,0.0,6.74,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區詔安街８８號二樓之２５,23.03,住,,,1110716,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131228,141.29000000000002,2,2,2,有,有,15950000,128428,坡道平面,31.89,1900000,預售屋、或土地及建物分件登記案件；,RPTOMLRKJHKGFBB97DA,61.16,0.0,8.99,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區詔安街８８號十一樓之２３,21.14,住,,,1110714,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131228,132.57,2,2,2,有,有,16100000,139054,坡道平面,31.89,2100000,預售屋、或土地及建物分件登記案件；,RPQNNLRKJHKGFBB67DA,61.09,0.0,3.37,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區詔安街８８號十二樓之２５,21.22,住,,,1110716,土地1建物1車位2,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131228,162.16,2,2,2,有,有,17870000,140520,坡道平面,61.32,3700000,1.本案於111.07.23加購車位一個，加購金額為190萬元整。預售屋、或土地及建物分件登記案件；,RPOSNLRKJHKGFBB97DA,61.16,0.0,3.37,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區詔安街８８號六樓之２５,21.22,住,,,1110723,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131228,132.72,2,2,2,有,有,15720000,135079,坡道平面,31.89,2100000,預售屋、或土地及建物分件登記案件；,RPXRMLKLJHKGFBB08DA,61.16,0.0,3.37,有,
南區,房地(土地+建物)+車位,臺中市南區復興路一段１７號三樓之２,22.67,住,,,1110608,土地1建物1車位2,三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130916,181.98,3,2,2,有,有,18100000,111211,坡道平面,48.0,3200000,車位總價中無法拆分個別車位價格預售屋、或土地及建物分件登記案件；,RPOSMLNKJIJGFAB37DA,81.39,0.0,6.93,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德十九路６５３號,21.66,住,,,1110609,土地1建物1車位1,一層，見其他登記事項,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1131011,108.93,0,1,1,有,有,17380000,191143,坡道平面,28.99,2100000,讓渡日期113.01.27新台幣2058萬元整預售屋、或土地及建物分件登記案件；,RPQNMLNKJIJGFBB17DA,56.38,0.0,0.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區豐樂五街９９號三樓之２,22.05,住,,,1110614,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131011,109.75,2,2,1,有,有,14450000,154160,坡道平面,28.99,2000000,讓渡日期113.05.23預售屋、或土地及建物分件登記案件；,RPWOMLNKJIJGFBB87DA,49.01,0.0,3.7,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區豐樂五街９９號二樓之２,22.05,住,,,1110618,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131011,109.75,2,2,1,有,有,14420000,153789,坡道平面,28.99,2000000,預售屋、或土地及建物分件登記案件；,RPRQMLOKJIJGFBB67DA,49.01,0.0,3.7,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區豐樂五街９９號三樓之３,22.05,住,,,1110617,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131011,109.75,2,2,1,有,有,14460000,154284,坡道平面,28.99,2000000,讓渡日期112.02.20新台幣1500萬元整預售屋、或土地及建物分件登記案件；,RPURMLOKJIJGFBB08DA,49.01,0.0,3.7,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區豐樂五街９９號四樓之５,25.93,住,,,1110623,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131011,124.02,2,2,1,有,有,16800000,155740,坡道平面,28.99,2000000,預售屋、或土地及建物分件登記案件；,RPWSMLOKJIJGFBB38DA,56.59,0.0,5.49,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區豐樂五街９９號六樓之５,25.93,住,,,1110621,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131011,124.02,2,2,1,有,有,17540000,163001,坡道平面,28.99,2050000,預售屋、或土地及建物分件登記案件；,RPQTMLOKJIJGFBB87DA,56.59,0.0,5.49,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區豐樂五街９９號七樓之５,25.93,住,,,1110617,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131011,124.02,2,2,1,有,有,17770000,164895,坡道平面,28.99,2100000,讓渡日期113.05.18預售屋、或土地及建物分件登記案件；,RPRTMLOKJIJGFBB97DA,56.59,0.0,5.49,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區豐樂五街９９號八樓之５,25.93,住,,,1110603,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131011,124.02,2,2,1,有,有,17700000,165211,坡道平面,28.99,2000000,讓渡日期113.05.13新台幣1868萬元整預售屋、或土地及建物分件登記案件；,RPSTMLOKJIJGFBB08DA,56.59,0.0,5.49,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區豐樂五街９９號十二樓之７,19.02,住,,,1110619,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131011,98.69999999999999,1,2,1,有,有,13500000,164969,坡道平面,28.99,2000000,預售屋、或土地及建物分件登記案件；,RPPQMLSKJIJGFBB87DA,41.89,0.0,3.62,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區豐樂五街９９號十一樓之８,30.6,住,,,1110605,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131011,141.57,3,2,2,有,有,20290000,161574,坡道平面,28.99,2100000,預售屋、或土地及建物分件登記案件；,RPSRMLSKJIJGFBB28DA,68.77,0.0,4.79,有,
大里區,房地(土地+建物),臺中市大里區至善路８巷１９弄１５號,70.67,住,,,1110620,土地7建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130909,192.98999999999998,4,3,4,有,有,19400000,100523,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPNMLMKKIJGFIB77DA,181.12,0.0,11.61,無,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區民和路一段６０６號二樓之３,31.78,住,,,1110620,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130815,106.02,3,2,2,有,有,7160000,67534,坡道機械,15.0,0,,RPXQMLNJKIJGFFB58DA,59.18,0.0,6.45,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號十八樓之１,47.82,住,,,1110601,土地1建物1車位2,十八層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,262.11,3,2,2,有,有,50550000,197533,坡道平面,41.64,7000000,預售屋、或土地及建物分件登記案件；,RPTNMLMJKIJGFCB47DA,127.21,0.0,12.59,有,
大甲區,房地(土地+建物)+車位,臺中市大甲區彈正路３號五樓之２,24.95,住,,,1110618,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131001,132.43,3,2,2,有,有,8500000,68199,坡道平面,25.39,1200000,預售屋、或土地及建物分件登記案件；,RPPPMLNKKIJGFEB67DA,65.49,0.0,5.92,有,
大甲區,房地(土地+建物)+車位,臺中市大甲區彈正路３號七樓之６,25.08,住,,,1110611,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131001,133.07999999999998,3,2,2,有,有,8580000,68530,坡道平面,25.39,1200000,預售屋、或土地及建物分件登記案件；,RPSNMLOKKIJGFEB87DA,66.2,0.0,5.68,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦化路二段１２９號五樓之３,46.98,住,,,1110623,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130621,170.67000000000002,2,2,2,有,有,28720000,195689,坡道平面,35.66,2300000,土地價款：1493萬元  房屋價款：1379萬元預售屋、或土地及建物分件登記案件；,RPORMLQJKIJGFBB67DA,76.16,9.18,7.09,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦化路二段１２９號六樓之５,46.63,住,,,1110624,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130621,170.22,2,2,2,有,有,27250000,186905,坡道平面,35.66,2100000,土地價款：1417萬元  房屋價款：1308萬元預售屋、或土地及建物分件登記案件；,RPTNMLSJKIJGFBB97DA,76.13,9.61,6.52,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦化路二段１２９號十樓之２,49.54,住,,,1110609,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130621,178.91,3,2,2,有,有,29980000,194625,坡道平面,35.66,2100000,土地價款：1559萬元  房屋價款：1439萬元預售屋、或土地及建物分件登記案件；,RPOOMLSJKIJGFBB57DA,82.3,10.47,5.53,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦化路二段１２９號十一樓之１,49.97,住,,,1110612,土地1建物1車位2,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130621,214.81,3,2,2,有,有,34770000,210259,坡道平面,71.32,4600000,土地價款：1808萬元  房屋價款：1669萬元僅車位交易；預售屋、或土地及建物分件登記案件；,RPQOMLSJKIJGFBB77DA,82.37,9.61,6.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦化路二段１２９號十二樓之２,49.82,住,,,1110624,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130621,214.44,3,2,2,有,有,32890000,197666,坡道平面,71.32,4600000,土地價款：1710萬元  房屋價款：1579萬元立契人非登記名義人預售屋、或土地及建物分件登記案件；,RPUOMLSJKIJGFBB18DA,82.3,9.65,5.99,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區景和街８號十七樓之３,13.52,商,,,1110626,土地1建物1車位2,十七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131111,203.32999999999998,4,2,2,有,有,15180000,106729,坡道平面,82.65,2300000,預售屋、或土地及建物分件登記案件；,RPVPOLKKKIJGFBB87DA,75.42,0.0,4.67,有,
西屯區,房地(土地+建物),臺中市西屯區臺灣大道四段１４１６號二樓之３,13.24,住,,,1110612,土地3建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130824,59.650000000000006,1,1,1,有,有,7100000,119028,,0.0,0,換約日期：113.08.14 換約價格：710萬二等親間轉讓預售屋、或土地及建物分件登記案件；,RPWQMLNJKIJGFCB18DA,32.57,0.0,4.99,有,
大里區,房地(土地+建物),臺中市大里區至善路８巷１９弄２５號,62.96,,一般農業區,甲種建築用地,1110615,土地6建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130909,162.14999999999998,4,3,4,有,有,16250000,100216,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTNMLQKKIJGFIB58DA,150.12,0.0,11.77,無,
大里區,房地(土地+建物),臺中市大里區至善路８巷１９弄３３號,70.67,,一般農業區,甲種建築用地,1110620,土地6建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130909,192.98999999999998,4,3,4,有,有,19400000,100523,,0.0,0,於民國113年8月16日讓渡讓渡金額平轉預售屋、或土地及建物分件登記案件；,RPOOMLSKKIJGFIB38DA,181.12,0.0,11.61,無,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區文明街２３８號二樓之１,31.86,住,,,1110619,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,150.89,3,2,2,有,有,13030000,92942,坡道平面,25.22,1350000,預售屋、或土地及建物分件登記案件；,RPWSMLKLJIJGFFB48DA,75.35,0.0,6.32,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區文明街２３６號九樓之６,32.63,住,,,1110617,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,153.97,3,2,2,有,有,14200000,99417,坡道平面,25.22,1400000,預售屋、或土地及建物分件登記案件；,RPPNNLLLJIJGFFB47DA,77.11,0.0,6.52,有,
龍井區,房地(土地+建物)+車位,臺中市龍井區南社三街７８號三樓之２,37.45,住,,,1110604,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131104,113.37,3,2,2,有,有,9690000,85846,坡道機械,11.56,950000,預售屋、或土地及建物分件登記案件；,RPUPMLRKKIJGFKB56DA,64.42,0.0,3.11,有,
龍井區,房地(土地+建物)+車位,臺中市龍井區南社三街７８號三樓之５,32.57,住,,,1110614,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131104,100.11,2,2,1,有,有,8610000,89893,坡道機械,11.56,650000,預售屋、或土地及建物分件登記案件；,RPVPMLRKKIJGFKB66DA,54.77,0.0,3.95,有,
龍井區,房地(土地+建物)+車位,臺中市龍井區南社三街７８號四樓之３,37.74,住,,,1110625,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131104,128.37,3,2,2,有,有,10310000,84909,坡道平面,25.79,1600000,於113/07/12配偶換約，原交易總價及車位價格各為936萬及65萬元，因更換車位，各變更為1031萬及160萬元預售屋、或土地及建物分件登記案件；,RPPOMLSKKIJGFKB68DA,64.93,0.0,3.11,有,
龍井區,房地(土地+建物)+車位,臺中市龍井區南社三街６８號五樓之９,31.68,住,,,1110626,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131104,97.22999999999999,2,2,1,有,有,8280000,89063,坡道機械,11.56,650000,預售屋、或土地及建物分件登記案件；,RPPPMLSKKIJGFKB78DA,53.2,0.0,3.92,有,
龍井區,房地(土地+建物)+車位,臺中市龍井區南社三街６８號六樓之３,41.49,住,,,1110614,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131104,137.97,3,2,2,有,有,11920000,91995,坡道平面,25.79,1600000,預售屋、或土地及建物分件登記案件；,RPRPMLSKKIJGFKB98DA,71.84,0.0,2.94,有,
龍井區,房地(土地+建物)+車位,臺中市龍井區南社三街７８號五樓之１,31.6,住,,,1110614,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131104,97.45,2,2,1,有,有,8590000,88951,坡道機械,11.56,950000,權利讓渡金額:新台幣捌佰捌拾玖萬元整權利讓渡日期:113/07/23預售屋、或土地及建物分件登記案件；,RPUOMLKLKIJGFKB48DA,53.04,0.0,3.92,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦化路二段１２９號三樓之３,46.68,住,,,1110627,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130621,170.62,2,2,2,有,有,28100000,192650,坡道平面,35.66,2100000,土地價款：1462萬元   房屋價款：1348萬元親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPUQMLQJKIJGFBB18DA,76.16,9.88,6.58,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３９７號四樓之２,23.89,住,,,1110620,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131017,154.28,3,2,2,有,有,12890000,87412,坡道平面,24.55,1550000,預售屋、或土地及建物分件登記案件；,RPQNMLTLIIJGFJB58DA,78.48,0.0,7.44,有,
北區,房地(土地+建物)+車位,臺中市北區育德路１８７之２號七樓之２,14.4,住,,,1110612,土地3建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,129.9,2,2,1,有,有,14770000,142479,升降平面,35.36,1300000,1.土地買賣價款新台幣384萬元正，建物買賣價款新台幣963萬元正。預售屋、或土地及建物分件登記案件；,RPSQMLQJJHKGFBB87DA,53.38,0.0,6.29,有,
沙鹿區,房地(土地+建物),臺中市沙鹿區中樂街９９號,70.65,住,,,1110626,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130726,155.98000000000002,4,2,3,有,無,16880000,108219,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPPMLQKKIJGFFB08DA,142.04,0.0,13.82,無,
沙鹿區,房地(土地+建物),臺中市沙鹿區中樂街９５巷１號,69.86,住,,,1110619,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130726,184.12,4,2,4,有,無,15480000,84076,,0.0,0,113年6月24日換約，同簽約價。預售屋、或土地及建物分件登記案件；,RPRQMLOLKIJGFFB28DA,161.33,0.0,22.64,無,
沙鹿區,房地(土地+建物),臺中市沙鹿區中樂街９５巷１８號,69.03,住,,,1110625,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130726,193.23000000000002,4,2,3,有,無,15580000,80629,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXQMLOLKIJGFFB88DA,171.78,0.0,21.3,無,
沙鹿區,房地(土地+建物),臺中市沙鹿區中樂街９５巷８號,66.6,住,,,1110630,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130726,170.86999999999998,5,2,3,有,無,14680000,85913,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXOMLQLKIJGFFB88DA,149.22,0.0,21.51,無,
沙鹿區,房地(土地+建物),臺中市沙鹿區中樂街９５巷６號,75.92,住,,,1110619,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130726,212.48999999999998,4,2,3,有,無,15780000,74262,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPPMLQLKIJGFFB18DA,190.24,0.0,22.08,無,
沙鹿區,房地(土地+建物),臺中市沙鹿區自立路３２號,85.84,住,,,1110626,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130726,210.01,3,2,4,有,無,18380000,87520,,0.0,0,簽約人與登記名義人不同。預售屋、或土地及建物分件登記案件；,RPTPMLQLKIJGFFB58DA,194.73,0.0,15.11,無,
沙鹿區,房地(土地+建物),臺中市沙鹿區中樂街９５巷３號,66.64,住,,,1110620,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130726,170.86999999999998,4,2,3,有,無,14680000,85913,,0.0,0,112年9月19日換約，換約價1500萬元整。預售屋、或土地及建物分件登記案件；,RPUOMLLMKIJGFFB18DA,149.22,0.0,21.51,無,
沙鹿區,房地(土地+建物),臺中市沙鹿區中樂街９５巷１５號,67.82,住,,,1110613,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130726,188.39000000000001,4,2,3,有,無,15480000,82170,,0.0,0,112年8月13日換約，換約價1565萬元整。預售屋、或土地及建物分件登記案件；,RPOOMLMJJHKGFFB27DA,167.23,0.0,21.01,無,
沙鹿區,房地(土地+建物),臺中市沙鹿區中樂街９５巷５號,74.13,住,,,1110626,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130726,186.32,4,2,3,有,無,16980000,91134,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQOMLMJJHKGFFB47DA,166.07,0.0,20.1,無,
大里區,房地(土地+建物),臺中市大里區至善路８巷１９弄２３號,63.69,,一般農業區,甲種建築用地,1110617,土地6建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130909,164.82999999999998,4,3,4,有,有,16350000,99193,,0.0,0,於民國113年6月25日讓渡讓渡金額平轉預售屋、或土地及建物分件登記案件；,RPTNMLTJJHKGFIB68DA,152.8,0.0,11.77,無,
大甲區,房地(土地+建物),臺中市大甲區光明路１０巷５號九樓之６,14.0,商,,,1110601,土地3建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131107,64.31,1,2,1,有,有,5500000,85523,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQRMLTJJHKGFEB38DA,40.5,0.0,3.32,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號十九樓之３,41.49,住,,,1110606,土地1建物1車位1,十九層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,212.11,3,2,2,有,有,39860000,203147,坡道平面,20.82,1000000,預售屋、或土地及建物分件登記案件；,RPPNMLKLJHKGFCB96DA,108.82,0.0,12.49,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號二十樓之３,41.42,住,,,1110626,土地1建物1車位2,二十層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,232.69,3,2,2,有,有,45450000,205444,坡道平面,41.64,6200000,預售屋、或土地及建物分件登記案件；,RPQNMLKLJHKGFCB07DA,108.66,0.0,12.49,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區景和街８號四樓之２,19.89,商,,,1110611,土地1建物1車位2,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131111,257.12,4,2,2,有,有,22700000,110774,坡道平面,79.28,3000000,預售屋、或土地及建物分件登記案件；,RPUOMLKLJHKGFBB47DA,97.77,0.0,20.26,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３９９號十三樓之７,23.85,住,,,1110612,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131017,178.48000000000002,3,2,2,有,有,14770000,92595,坡道平面,49.1,2790000,預售屋、或土地及建物分件登記案件；,RPVOMLSLIIJGFJB09DA,78.35,0.0,7.35,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區港埠路二段１３８號十二樓之６,14.27,住,,,1110601,土地2建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131206,93.17,2,1,1,有,無,6250000,71773,坡道機械,16.54,750000,預售屋、或土地及建物分件登記案件；,RPSPMLNKJHKGFFB97DA,51.19,0.0,4.19,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林路一段６６０巷６０號,31.14,,特定農業區,甲種建築用地,1110626,土地3建物1車位1,一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131114,134.72,3,2,2,有,有,10900000,88808,坡道平面,30.0,1600000,預售屋、或土地及建物分件登記案件；,RPQNMLSJKHKGFHB28DA,62.59,0.0,6.58,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林路一段６６０巷６０號五樓之１,31.25,,特定農業區,甲種建築用地,1110626,土地3建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131114,135.12,3,2,2,有,有,11530000,94463,坡道平面,30.0,1600000,預售屋、或土地及建物分件登記案件；,RPSNMLSJKHKGFHB48DA,62.83,0.0,6.58,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林路一段６６０巷６０號三樓之３,31.15,,特定農業區,甲種建築用地,1110609,土地3建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131114,134.74,3,2,2,有,有,11070000,90414,坡道平面,30.0,1600000,在113年12月13日讓渡，轉讓金額不變。預售屋、或土地及建物分件登記案件；,RPPOMLSJKHKGFHB28DA,62.59,0.0,6.58,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林路一段６６０巷６０號六樓之３,31.15,,特定農業區,甲種建築用地,1110625,土地3建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131114,134.74,3,2,2,有,有,11600000,95475,坡道平面,30.0,1600000,在113年12月11日讓渡，轉讓金額不變。預售屋、或土地及建物分件登記案件；,RPROMLSJKHKGFHB48DA,62.59,0.0,6.58,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林路一段６６０巷６０號十樓之２,22.06,,特定農業區,甲種建築用地,1110620,土地3建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131114,85.99000000000001,2,2,1,有,有,8100000,99324,坡道機械,15.01,1050000,在113年8月30日讓渡，轉讓金額9100000元。預售屋、或土地及建物分件登記案件；,RPSQMLSJKHKGFHB78DA,43.9,0.0,2.96,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區神林路一段６６０巷６０號三樓之５,22.79,,特定農業區,甲種建築用地,1110603,土地3建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131114,88.69999999999999,2,2,1,有,有,7380000,89972,坡道機械,15.01,750000,預售屋、或土地及建物分件登記案件；,RPOSMLSJKHKGFHB58DA,45.37,0.0,3.28,有,
