標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
近好市多商業店面東方明珠,新竹市立鵬路,9.8年,店面,153.5,82.68,2廳2衛3室,1-2樓/27樓,兩個以上車位,7,27461L,2025-09-20 11:12:32
竹市ＳＯＧＯ１２３採光佳SOGO123,新竹市中華路三段,25.4年,大樓,22.66,17.52,1房2廳1衛,11樓/14樓,無車位,898,0890AJ,2025-09-20 11:12:32
近園區二房平面車位挑戰菁英,新竹市光復路一段,27.8年,華廈,43.36,28.76,2房2廳2衛,3樓/8樓,坡道平面車位,2,0432UT,2025-09-20 11:12:32
巨城生活圈大四房視野戶德安家康,新竹市武陵路,17.1年,大樓,68.26,41.16,4房2廳2衛,16樓/26樓,坡道平面車位,2,7126ZS,2025-09-20 11:12:32
錦華苑高樓４房雙車位富源錦華苑,新竹市錦華街,8.2年,大樓,87.03,45.6,4房2廳2衛,13樓/14樓,兩個以上車位,5,0466SS,2025-09-20 11:12:32
店長推薦！富宇權峰雙車位富宇權峰,新竹市慈雲路,9.7年,大樓,59.6,27.54,3房2廳2衛,3樓/28樓,兩個以上車位,3,7006PD,2025-09-20 11:12:32
園區稀有低總價大坪數豪邸椰城,新竹市光復路一段,26.7年,大樓,76.39,49.95,4房2廳2衛1室,14樓/14樓,坡道平面車位,3,5164KF,2025-09-20 11:12:32
近園區美裝潢大車位文心匯,新竹市慈雲路,6.4年,大樓,53.43,27.26,3房2廳2衛,20樓/29樓,坡道平面車位,3,2092XH,2025-09-20 11:12:41
＃夢想市大三房雙車位夢想市,新竹市立鵬路,10.8年,大樓,70.45,39.71,3房2廳2衛1室,15樓/25樓,兩個以上車位,4,9990MS,2025-09-20 11:12:41
近６８春福海景四房車位春福HIYOUN...,新竹市榮濱路,10.3年,大樓,50.9,27.75,4房2廳2衛,5樓/15樓,坡道平面車位,1,2849HF,2025-09-20 11:12:41
制震視野豪宅雙主臥雙車位夢想市,新竹市立鵬路,10.8年,大樓,99.93,59.28,4房2廳3衛,23樓/27樓,兩個以上車位,6,9238MJ,2025-09-20 11:12:41
⭐清大～鴻儒天下景觀美屋鴻儒天下,新竹市建中一路,30.8年,大樓,47.19,39.47,4房2廳2衛,19樓/19樓,無車位,1,2017QX,2025-09-20 11:12:41
梅竹賞遠眺美景視野３＋１梅竹賞悅濤館,新竹市富群街,24.4年,大樓,73.51,45.62,3房2廳2衛1室,7樓/14樓,坡道平面車位,2,6963KL,2025-09-20 11:12:41
師院附小超值３房車位師院名盧,新竹市育英路,29.1年,華廈,33.38,26.87,3房2廳2衛,3樓/7樓,坡道機械車位,1,0692WX,2025-09-20 11:12:41
空一綠景三房空軍一村1區,新竹市東大路二段,21.6年,大樓,53.34,34.4,3房2廳2衛,2樓/11樓,坡道平面車位,1,7811FC,2025-09-20 11:12:41
來電賞屋－公甲高樓三房公學新城甲區,新竹市建功一路,27.5年,大樓,39.62,27.39,3房2廳1.5衛,12樓/12樓,無車位,1,5087AK,2025-09-20 11:12:41
瑞典綠洲視野使用空間大幸福城邦二期-瑞...,新竹市東新路,5.0年,辦公/大樓,48.78,26.51,3房2廳2衛,1樓/15樓,坡道平面車位,3,4508VH,2025-09-20 11:12:41
國泰建設奢華平車大空間國泰禾,新竹市介壽路,5.0年,大樓,41.38,20.3,1房2廳1.5衛,12樓/22樓,坡道平面車位,2,4617BH,2025-09-20 11:12:41
典雅日光宅富春居三房車位富春居,新竹市慈濟路,5.4年,大樓,50.07,24.58,3房2廳2衛,11樓/21樓,坡道平面車位,2,7099XJ,2025-09-20 11:12:41
金雅。昕觀邸兩房平面車位昕觀邸,新竹市金雅東街,2.0年,華廈,33.4,16.31,2房2廳1衛,7樓/10樓,坡道平面車位,1,3141XR,2025-09-20 11:12:41
寶睿博苑視野戶寶睿博苑,新竹市介壽一路,2.2年,大樓,44.9,21.83,2房2廳2衛,20樓/20樓,坡道平面車位,3,6825SP,2025-09-20 11:12:41
春福聯合國高樓套房春福聯合國,新竹市光復路一段,30.0年,大樓,11.71,8.53,1房1廳1衛,12樓/13樓,無車位,588,9485HZ,2025-09-20 11:12:41
公道五創世紀換屋首選創世紀,新竹市公道五路二段,18.8年,大樓,96.07,55.34,4房2廳3衛,6樓/13樓,兩個以上車位,4,7525YN,2025-09-20 11:12:41
昕未來簡約３房露臺戶昕未來,新竹市金雅三街,5.9年,華廈,48.7,26.56,3房2廳2衛,2樓/10樓,坡道平面車位,2,7504GD,2025-09-20 11:12:41
美夢成真電梯三房附車位成真,新竹市金雅七街,5.4年,大樓,29.83,16.05,3房1廳1衛,6樓/12樓,坡道機械車位,1,0222YZ,2025-09-20 11:12:41
金雅高樓裝潢美兩房平車天玥,新竹市金雅八街,6.5年,華廈,39.42,19.83,2房2廳1衛,7樓/7樓,坡道平面車位,2,4236WQ,2025-09-20 11:12:41
自由曲線優質電梯三房車位自由曲線,新竹市埔頂三路,14.4年,大樓,48.8,28.84,3房2廳2衛,4樓/14樓,坡道平面車位,2,1719HG,2025-09-20 11:12:41
德安清境大兩房平車視野戶德安清境,新竹市境福街,18.3年,大樓,43.83,24.86,2房2廳2衛,7樓/14樓,坡道平面車位,1,3487NQ,2025-09-20 11:12:50
近竹蓮市場採光明亮３房,新竹市西大路,39.8年,公寓,29.41,27.96,3房2廳2衛,5樓/5樓,無車位,688,0395GD,2025-09-20 11:12:50
ＭＭ２１三房平面車位MM21,新竹市經國路三段,12.5年,大樓,43.87,23.85,3房2廳2衛,12樓/15樓,坡道平面車位,1,4427KT,2025-09-20 11:12:50
春福賦格三房平面車位,新竹市延平路一段,1.2年,大樓,46.82,24.92,3房2廳2衛,4樓/14樓,坡道平面車位,2,0187YU,2025-09-20 11:12:50
美學苑－視野優美輕豪宅美學苑,新竹市經國路二段,18.8年,大樓,33.91,19.5,2房2廳1衛,13樓/13樓,坡道平面車位,1,4841UX,2025-09-20 11:12:50
⭐清大～文教新城景觀三房文教新城,新竹市光復路二段,30.2年,華廈,41.32,30.12,3房2廳2衛,5樓/10樓,無車位,1,1495CL,2025-09-20 11:12:50
關埔特區興世代裝潢美屋興世代,新竹市龍山東路,9.4年,大樓,66.96,34.73,3房2廳2衛1室,13樓/23樓,兩個以上車位,3,0448CT,2025-09-20 11:12:50
夢想市居高臨下視野戶夢想市,新竹市立鵬路,10.8年,大樓,55.06,32.89,4房2廳2衛,25樓/25樓,坡道平面車位,3,4801TG,2025-09-20 11:12:50
面公園大三房景觀探索２１探索21,新竹市經國路三段,15.1年,大樓,50.13,26.84,3房2廳2衛,12樓/15樓,坡道平面車位,1,9788WP,2025-09-20 11:12:50
富源錦雅苑雅緻景觀三房富源錦雅苑,新竹市金農路,5.4年,大樓,46.9,24.61,3房2廳2衛,3樓/13樓,坡道平面車位,2,4538JJ,2025-09-20 11:12:50
市中心高樓視野三房車位市中心,新竹市延平路一段,10.3年,華廈,45.38,22.2,3房2廳2衛,6樓/10樓,坡道平面車位,1,2734VS,2025-09-20 11:12:50
推薦近６８採光視野大三房,新竹市海濱路,4.3年,華廈,61.6,33.44,3房2廳2衛,4樓/9樓,坡道平面車位,1,92482G,2025-09-20 11:12:50
中央路電梯三房有車位萬邦中國,新竹市中央路,30.9年,華廈,38.04,26.59,3房2廳2衛,6樓/6樓,坡道機械車位,1,0257VP,2025-09-20 11:12:50
鄰近三民國中三房平車三民逸品,新竹市經國路一段,7.5年,大樓,50.08,27.41,3房2廳2衛,3樓/11樓,坡道平面車位,2,5931MF,2025-09-20 11:12:50
近清大南大校區華廈,新竹市振興一街,33.3年,華廈,30.48,24.86,5房2廳4衛(含加蓋2房2衛),5樓/5樓,無車位,1,1739AV,2025-09-20 11:12:50
清大鴻儒朝南視野三房鴻儒天下,新竹市建中一路,30.8年,大樓,48.79,29.58,3房2廳2衛,17樓/19樓,坡道機械車位,1,5885MC,2025-09-20 11:12:50
清水模木質四房無棟距視野昌益金澤21,新竹市鐵道路一段,12.0年,大樓,61.81,35.02,4房2廳2衛,12樓/14樓,兩個以上車位,3,2186HD,2025-09-20 11:12:50
丹麥綠園道高樓視野丹麥,新竹市關新路,16.3年,辦公/大樓,66.46,37.48,4房2廳2衛,9樓/15樓,兩個以上車位,3,9816YB,2025-09-20 11:12:50
專任竹科悅揚有裝潢採光優竹科悅揚,新竹市慈濟路,4.7年,大樓,47.97,23.61,3房2廳2衛,18樓/24樓,坡道平面車位,3,52967E,2025-09-20 11:12:50
店長推薦！富宇雲悅優選戶富宇雲悅,新竹市埔頂一路,7.4年,大樓,48.95,26.67,2房2廳2衛,2樓/14樓,坡道平面車位,3,4302HB,2025-09-20 11:12:50
帝景磐石華廈視野大三房,新竹市新香街,14.9年,華廈,54.29,28.53,3房2廳2衛,4樓/7樓,坡道平面車位,1,9172TV,2025-09-20 11:12:58
大任好漾️溫馨兩房宅大任好漾,新竹市竹蓮街,4.4年,大樓,29.73,14.82,2房1廳1衛,7樓/14樓,升降機械車位,1,94763Y,2025-09-20 11:12:58
北大路Ｂ１大空間,新竹市北大路,31.4年,其它,178.16,129.78,9房1廳10衛2室(含加蓋1室),-1樓/12樓,兩個以上車位,3,7785MG,2025-09-20 11:12:58
⭐清大～公學乙區３房美屋公學新城乙區,新竹市建功一路,25.0年,大樓,39.15,27.02,3房2廳1.5衛,5樓/12樓,無車位,1,6769TJ,2025-09-20 11:12:58
大鵬新城美裝潢高樓三房大鵬新城,新竹市凌雲街,16.5年,大樓,56.4,35.18,3房2廳2衛,9樓/13樓,坡道平面車位,2,8186UU,2025-09-20 11:12:58
竹科悅揚採光優通風佳高樓竹科悅揚,新竹市慈濟路,4.7年,大樓,46.87,23.39,3房2廳2衛,24樓/24樓,坡道平面車位,2,9017CY,2025-09-20 11:12:58
近郊寧靜三房露臺雙車位金鋐微美,新竹市太原路,10.8年,大樓,58.93,25.76,3房2廳2衛,2樓/12樓,兩個以上車位,2,9389PC,2025-09-20 11:12:58
金雅生活圈悅佳川青３房悅佳川青,新竹市金雅八街,1.6年,大樓,44.06,22.75,3房2廳2衛,2樓/12樓,坡道平面車位,1,6564GR,2025-09-20 11:12:58
東園培英秀山麗池質感美屋秀山麗池,新竹市公園路,13.9年,華廈,51.19,30.21,3房2廳2衛1室,4樓/7樓,坡道平面車位,3,7421PN,2025-09-20 11:12:58
得意人生四房平面車位得意人生,新竹市中山路,31.8年,華廈,46.93,33.16,4房2廳2衛,4樓/7樓,坡道平面車位,1,4979GY,2025-09-20 11:12:58
近市區首購好屋,新竹市興學街,34.9年,華廈,29.84,22.49,2房2廳1衛1室,6樓/7樓,無車位,1,6654ZN,2025-09-20 11:12:58
美學苑七樓三房兩個車位美學苑,新竹市經國路二段,18.8年,大樓,48.87,25.6,3房2廳2衛,7樓/13樓,兩個以上車位,1,0303SM,2025-09-20 11:12:58
來電賞屋－帝國新象美四房帝國新象,新竹市光復路二段,31.6年,大樓,63.43,46.53,4房2廳2衛,5樓/22樓,坡道平面車位,2,8719RX,2025-09-20 11:12:58
權峰視野三房附雙車位富宇權峰,新竹市慈雲路,9.7年,大樓,59.59,27.54,3房2廳2衛,21樓/28樓,兩個以上車位,3,3617SY,2025-09-20 11:12:58
昌益小雅市區獨立陽台套房,新竹市西大路,33.7年,大樓,21.04,15.31,1房1廳1衛,2樓/12樓,無車位,688,8906JQ,2025-09-20 11:12:58
八大學區４面採光大四房,新竹市食品路,27.9年,大樓,68.1,49.92,4房2廳2衛,5樓/12樓,升降機械車位,2,9687CU,2025-09-20 11:12:58
東昊生活館景觀大戶雙車位東昊生活館,新竹市科學園路,24.9年,大樓,87.73,55.82,4房2廳3衛1室,14樓/15樓,兩個以上車位,3,8676UH,2025-09-20 11:12:58
牛埔｜探索２１三房雙車位探索21,新竹市經國路三段,15.1年,大樓,55.97,26.15,3房2廳2衛,4樓/15樓,兩個以上車位,1,5350NK,2025-09-20 11:12:58
推薦！富春居兩房誠意出售富春居,新竹市慈濟路,5.4年,大樓,36.7,15.7,2房2廳1衛,13樓/21樓,坡道平面車位,2,0596UP,2025-09-20 11:12:58
公學好視野明亮屋公學新城甲區,新竹市建中路,27.5年,大樓,39.52,27.02,3房2廳1.5衛,2樓/12樓,無車位,1,9323TX,2025-09-20 11:12:58
金山朵夫兩房兩衛附車位金山朵夫,新竹市金山七街,7.8年,華廈,31.15,15.69,2房2廳2衛,3樓/8樓,坡道機械車位,2,8099NN,2025-09-20 11:13:06
未來２１－採光視野美屋未來21,新竹市牛埔路,17.6年,大樓,35.6,17.73,1房2廳1衛,9樓/15樓,坡道平面車位,1,3694CN,2025-09-20 11:13:06
皇凱三房平面車位美裝潢皇凱大樓,新竹市東大路三段,30.0年,華廈,39.59,29.12,3房2廳2衛,2樓/8樓,坡道平面車位,1,9566LP,2025-09-20 11:13:06
荷蘭村木質調舒適三房平車荷蘭村A區,新竹市武陵路,25.4年,大樓,46.1,25.83,3房2廳2衛,8樓/21樓,坡道平面車位,1,1737TB,2025-09-20 11:13:06
免千萬四房附車位,新竹市明湖路,28.4年,公寓,44.75,27.59,4房2廳2衛,3樓/5樓,坡道平面車位,998,9698BR,2025-09-20 11:13:06
關埔重劃高樓現代風視野戶富宇權峰,新竹市慈雲路,9.7年,大樓,83.75,43.67,3房2廳3衛,26樓/28樓,兩個以上車位,4,5325BR,2025-09-20 11:13:06
綠梢春福生活大賞美屋,新竹市明湖路,28.2年,華廈,32.39,19.3,2房2廳1衛,3樓/9樓,坡道平面車位,888,3739YC,2025-09-20 11:13:06
竹科悅揚外棟高樓美屋竹科悅揚,新竹市慈濟路,4.7年,大樓,33.1,15.35,2房2廳1衛,18樓/24樓,坡道平面車位,2,0852XU,2025-09-20 11:13:06
植感園區三房附車位藍芽,新竹市高翠路,25.3年,華廈,39.98,23.24,3房2廳2衛,2樓/5樓,坡道平面車位,1,7127VU,2025-09-20 11:13:06
有謙家園雙主臥視野豪宅有謙,新竹市忠孝路,9.7年,大樓,121.78,67.29,4房3廳3衛3室,10樓/12樓,兩個以上車位,7,1764PF,2025-09-20 11:13:06
近東園培英實木裝潢美屋有謙,新竹市忠孝路,9.7年,辦公,61.46,32.31,2房2廳2衛,3樓/10樓,坡道平面車位,3,1819DV,2025-09-20 11:13:06
巨城隔壁巨城菁華成家首選,新竹市民權路,4.3年,華廈,19.24,11.5,2房2廳1衛(含加蓋1衛),5樓/5樓,一樓平面車位,1,7639XG,2025-09-20 11:13:06
關埔特區．視野採光大空間相對論,新竹市埔頂一路,14.0年,大樓,57.5,31.42,2房2廳2衛1室,5樓/20樓,坡道平面車位,2,9496WJ,2025-09-20 11:13:06
店長推薦學府春秋三房車位學府春秋,新竹市寶山路,30.6年,華廈,32.57,23.58,3房2廳1衛,1樓/8樓,坡道機械車位,1,9375WR,2025-09-20 11:13:06
昌傑日日採光視野雙平車戶昌傑日日,新竹市天府路一段,4.0年,大樓,66.97,30.94,3房2廳2衛,13樓/15樓,兩個以上車位,2,5314MQ,2025-09-20 11:13:06
關新生活圈三房附車位最愛庭園,新竹市光復路一段,30.9年,華廈,35.6,25.3,3房2廳1衛,2樓/7樓,坡道機械車位,1,7985XM,2025-09-20 11:13:06
京茂Ｈａｒｂｏｒ１溫馨房Harbor1,新竹市天府路二段,2.4年,華廈,23.95,11.97,1房1廳1衛,3樓/10樓,坡道機械車位,1,5751FL,2025-09-20 11:13:06
護城河親水公園優質１樓,新竹市仁愛街,42.8年,公寓,25.7,25.7,3房3廳2衛,1樓/5樓,無車位,2,5511QJ,2025-09-20 11:13:06
三民學區稀有三房車位雲門天廈,新竹市經國路一段,29.4年,大樓,41.82,27.5,3房2廳2衛,17樓/20樓,坡道機械車位,1,9316DR,2025-09-20 11:13:06
歡迎賞屋－大鵬新城大三房大鵬新城,新竹市凌雲街,16.5年,大樓,58.3,36.31,3房2廳2衛,10樓/11樓,坡道平面車位,1,1084CZ,2025-09-20 11:13:06
＃好房推薦富春居三房富春居,新竹市慈濟路,5.4年,大樓,50.05,24.58,3房2廳2衛,5樓/21樓,坡道平面車位,2,5981UB,2025-09-20 11:13:14
新竹圓環｜市心高樓大四房東城100,新竹市東門街,6.4年,大樓,70.82,40.54,4房2廳2衛,10樓/28樓,坡道平面車位,4,2529XX,2025-09-20 11:13:14
大景首席花園採光雙車位,新竹市東大路二段,1.2年,大樓,56.11,29.72,3房2廳2衛,1樓/14樓,兩個以上車位,3,2147CG,2025-09-20 11:13:14
精緻自由大道三房平車自由大道,新竹市中華路四段,10.4年,大樓,48.37,25.56,3房2廳2衛,9樓/13樓,坡道平面車位,1,1980RV,2025-09-20 11:13:14
新莊街旭光明亮電梯３房,新竹市新莊街,27.1年,華廈,34.31,26.31,3房2廳2衛,6樓/7樓,無車位,1,3324TK,2025-09-20 11:13:14
關埔蛋黃區｜文心匯美三房文心匯,新竹市慈雲路,6.4年,大樓,53.43,27.26,3房2廳2衛,5樓/29樓,坡道平面車位,3,9124RG,2025-09-20 11:13:14
春福三房美裝潢春福聯合國,新竹市光復路一段,30.0年,辦公/大樓,30.23,17.08,3房2廳2衛(含加蓋1廳),3樓/13樓,無車位,1,6098RR,2025-09-20 11:13:14
買服１％和風視野二房車位,新竹市光復路一段,28.5年,辦公/大樓,30.28,19.08,2房2廳1衛,12樓/18樓,坡道機械車位,1,1000FK,2025-09-20 11:13:14
【龍山文化大鎮】三房平車龍山文化大鎮,新竹市埔頂路,29.8年,華廈,37.64,22.65,3房2廳2衛,4樓/8樓,坡道平面車位,1,7466QS,2025-09-20 11:13:14
米蘭楓上八樓有車位米蘭楓上,新竹市竹光路,19.8年,大樓/套房,33.97,21.75,1房2廳1衛,8樓/14樓,坡道平面車位,1,8676CM,2025-09-20 11:13:14
專任坤山凱旋附平面車位,新竹市新光路,30.5年,大樓,45,28.76,3房2廳2衛1室,3樓/13樓,坡道平面車位,1,8495TB,2025-09-20 11:13:14
工研院旁建華培英公寓,新竹市學府路,46.9年,公寓,24.54,24.54,3房2廳1衛,3樓/5樓,無車位,998,8154ZT,2025-09-20 11:13:14
新祐景然高樓平車海景房,新竹市延平路二段,1.1年,大樓,44.68,24.99,3房2廳2衛,14樓/14樓,坡道平面車位,1,0237SS,2025-09-20 11:13:14
四維路辦公室Ａ四維天廈,新竹市四維路,32.4年,辦公/大樓,24.01,16.52,1廳,7樓/14樓,無車位,580,8560CP,2025-09-20 11:13:14
稀有釋出上品院上品院,新竹市中華路二段,12.3年,大樓,90.23,46.35,4房2廳3衛,18樓/18樓,兩個以上車位,5,9569QT,2025-09-20 11:13:14
煙波行館高樓採光３房煙波行館,新竹市天府路一段,17.3年,大樓,30.64,22.32,3房2廳2衛,13樓/14樓,無車位,999,8373KJ,2025-09-20 11:13:14
富源知青四房平面雙車位,新竹市高峰路,0.7年,華廈,64.28,31.54,4房2廳2衛,4樓/6樓,兩個以上車位,3,1914UJ,2025-09-20 11:13:14
萊茵皇家邊間大別墅,新竹市武陵路,25.4年,別墅/透天,98.85,68.42,6房3廳4衛,B1-4樓/4樓,無車位,3,0656KH,2025-09-20 11:13:14
首選坐擁關新生活圈三房最愛庭園,新竹市光復路一段,30.9年,華廈,37.46,27.33,3房2廳2衛,2樓/7樓,坡道機械車位,1,9698GL,2025-09-20 11:13:14
⭐清大～德鄰新村邊間３房,新竹市建功一路,41.7年,公寓,24.37,24.37,3房2廳2衛,2樓/5樓,無車位,1,1075UW,2025-09-20 11:13:14
近關埔國小有管理大四房,新竹市長春街,38.6年,公寓,38.99,33.77,5房3廳3衛(含加蓋1房1廳1衛),5樓/5樓,無車位,1,5128JB,2025-09-20 11:13:23
近關埔二期溫馨三房親家Q1,新竹市埔頂路,12.0年,大樓,55.8,30.04,3房2廳2衛,17樓/22樓,坡道平面車位,3,9441TN,2025-09-20 11:13:23
中山世紀高樓２房,新竹市中山路,9.0年,大樓,39.17,20.32,2房2廳1衛,10樓/13樓,坡道平面車位,1,7909ZN,2025-09-20 11:13:23
近巨城小資辦公室,新竹市民生路,35.2年,辦公/大樓,16.43,10.78,1廳,5樓/12樓,無車位,458,9663CQ,2025-09-20 11:13:23
北大路面球場車位,新竹市北大路,28.7年,辦公/大樓,84.07,64.47,3房2廳2衛,4樓/13樓,升降機械車位,2,7120XZ,2025-09-20 11:13:23
近巨城竹美民生華廈竹美民生華廈,新竹市民生路,30.1年,大樓,41.22,31.99,2房2廳2衛,5樓/12樓,無車位,1,8233JT,2025-09-20 11:13:23
中山路城隍廟旁低總價美屋,新竹市中山路,27.4年,華廈,20.59,14.8,1房2廳1衛,10樓/10樓,無車位,860,9002JD,2025-09-20 11:13:23
四維路辦公室Ｄ四維天廈,新竹市四維路,32.4年,辦公/大樓,24.98,17.17,1廳,7樓/14樓,無車位,599,6578TB,2025-09-20 11:13:23
近巨城｜大套房有平面車位MYCITY,新竹市中央路,13.6年,大樓,31.07,12.93,1房1廳1衛,6樓/11樓,坡道平面車位,1,2062QH,2025-09-20 11:13:23
華夏金城大四房華夏金城,新竹市金城一路,14.2年,大樓,64.82,38.61,4房2廳2衛,7樓/13樓,無車位,2,5836DU,2025-09-20 11:13:23
近城隍廟邊間四房車位,新竹市中山路,15.9年,華廈,52.1,31.34,4房2廳2衛,8樓/10樓,升降機械車位,2,5145MT,2025-09-20 11:13:23
近園區一層一戶大三房,新竹市高峰路,32.9年,華廈,44.11,32.48,3房2廳2衛,2樓/5樓,無車位,1,9065QG,2025-09-20 11:13:23
溫哥華大戶,新竹市榮濱路,20.7年,華廈,71.6,57.28,3房2廳2衛1室,4樓/6樓,無車位,2,4019UH,2025-09-20 11:13:23
綠境康橋•大器３房,新竹市仲生路,1.5年,華廈,70.47,34.3,3房2廳2衛,3樓/5樓,兩個以上車位,3,8043GK,2025-09-20 11:13:23
【帝國經貿】商業辦公室,新竹市光復路二段,32.1年,辦公/大樓,57.5,36.31,1廳,16樓/23樓,坡道平面車位,1,1758AX,2025-09-20 11:13:23
武陵路美屋附２個車位觀濤,新竹市武陵路,30.8年,華廈,43.5,22.5,4房2廳1.5衛(含加蓋1房),2樓/6樓,兩個以上車位,1,9157WY,2025-09-20 11:13:23
採光視野棒！宏觀電梯三房,新竹市延平路三段,8.1年,大樓,39.5,23.53,3房2廳2衛,9樓/14樓,其他,1,9595SS,2025-09-20 11:13:23
稀有遠東新世紀,新竹市光復路二段,30.2年,辦公/大樓,14.7,10.84,1房1廳1衛,4樓/12樓,無車位,650,4559NU,2025-09-20 11:13:23
買服１％－未來二一公園戶未來21,新竹市牛埔路,17.6年,大樓,20.9,14.76,2房1廳1衛,12樓/15樓,無車位,980,9142VY,2025-09-20 11:13:23
竹科大門，和風大樓,新竹市光復路一段,28.5年,辦公/大樓,24.78,19.08,2房1廳1衛,10樓/18樓,無車位,1,4839KV,2025-09-20 11:13:23
新竹火車站前辦公室,新竹市民族路,36.4年,辦公,59.21,44.89,1房1廳1衛,5樓/10樓,無車位,1,6733AM,2025-09-20 11:13:31
南清大。邊間明亮二樓美寓,新竹市南大路,45.4年,公寓,24.34,24.34,3房2廳1衛,2樓/5樓,無車位,788,9709KS,2025-09-20 11:13:31
