標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
斗南重光美樂地,雲林縣斗南鎮德美,,土地,150.11,,,0樓/0樓,無車位,88,JS96275HB,2025-10-01 10:58:28
鎮東國小旁華廈2,雲林縣斗六市警民街,32.2年,華廈,41.57,29.91,3房2廳2衛,2樓/6樓,無車位,798,JS96386HB,2025-10-01 10:58:28
A614斗六土地送小平房,雲林縣斗六市十三南路,,土地,77.89,,4房2廳2衛,0樓/0樓,無車位,598,QS28639HB,2025-10-01 10:58:28
I3褒忠全聯建地,雲林縣褒忠鄉褒忠,,土地,162.14,,,0樓/0樓,無車位,1,FS187985HB,2025-10-01 10:58:36
斗六市電梯別墅,雲林縣斗六市三民路,28.5年,別墅/透天,107.08,107.08,6房6廳5衛,1-5樓/0樓,無車位,3,FS200299HB,2025-10-01 10:58:36
斗南新庄漂亮農地,雲林縣斗南鎮新庄段新庄小段,,土地,697.87,,,0樓/0樓,無車位,599,JB06547GH,2025-10-01 10:58:36
高林全新獨棟電梯別墅B,雲林縣古坑鄉高林,1.8年,別墅/透天,105.58,105.58,5房3廳6衛,1-4樓/4樓,其他,2,JB06625GH,2025-10-01 10:58:36
西螺市區透天,雲林縣西螺鎮源成路,52.8年,別墅/透天,22.17,22.17,5房3廳2衛,1-2樓/0樓,無車位,480,JB06644GH,2025-10-01 10:58:36
斗六嘉新18套房大透天,雲林縣斗六市嘉新一路,18.1年,別墅/透天,124.1,124.1,18房1廳18衛,1-4樓/4樓,無車位,1,JB06910GH,2025-10-01 10:58:36
廉使新訂都計農地,雲林縣虎尾鎮廉使北段,,土地,703.95,,,0樓/0樓,無車位,4,JB07128GH,2025-10-01 10:58:36
斗南世紀庭園華廈,雲林縣斗南鎮明昌路,31.8年,華廈,38.13,26.42,3房2廳2衛,5樓/7樓,其他,780,JB07360GH,2025-10-01 10:58:36
四湖新下寮農地4,雲林縣四湖鄉新興路,,土地,488.05,,,0樓/0樓,無車位,195,JS68697HB,2025-10-01 10:58:36
斗六萬年路超俗工建廠房,雲林縣斗六市萬年路,41.9年,廠房,404.84,394.82,,0樓/0樓,無車位,12,JS74109HB,2025-10-01 10:58:36
大同路店面,雲林縣斗六市大同路,,土地,19.67,,,1樓/0樓,無車位,1,JS80265HB,2025-10-01 10:58:36
成功路三面路美農地,雲林縣斗六市成功路,,土地,939.87,,,0樓/0樓,無車位,3,JS89246HB,2025-10-01 10:58:36
斗南商業建地,雲林縣斗南鎮永安街,,土地,81.37,,,0樓/0樓,無車位,2,JS92168HB,2025-10-01 10:58:36
四湖建華2分農,雲林縣四湖鄉建華段,,土地,595.35,,,0樓/0樓,無車位,268,JS92323HB,2025-10-01 10:58:36
古坑學區透天,雲林縣古坑鄉朝陽路,40.5年,別墅/透天,29.68,29.68,5房3廳2衛,1-3樓/0樓,無車位,490,JS92779HB,2025-10-01 10:58:36
虎科大高投報住店,雲林縣虎尾鎮四維街,35.8年,店面,72.88,72.88,7房2廳2衛,3樓/0樓,無車位,1,JS96719HB,2025-10-01 10:58:36
廉使新加坡式電梯公寓,雲林縣虎尾鎮廉使,0.3年,華廈,22.28,16.62,2房2廳2衛,2樓/5樓,無車位,600,JS97147HB,2025-10-01 10:58:36
土庫全新獨棟車庫別墅,雲林縣土庫鎮大荖段,0.2年,別墅/透天,51.47,48.43,4房2廳4衛,3樓/0樓,其他,1,JS97452HB,2025-10-01 10:58:36
林內全新整理店住(送倉庫),雲林縣林內鄉中正路,57.7年,別墅/透天,15.61,15.61,2房1廳2衛,1樓/1樓,其他,698,MS85311HB,2025-10-01 10:58:36
斗六國中2塊三角窗建地C,雲林縣斗六市海豐崙段海豐崙小段,,土地,1081.44,,,0樓/0樓,無車位,37,GS132584HB,2025-10-01 10:58:36
土庫方正農地(一),雲林縣土庫鎮奮起段,,土地,773.49,,,0樓/0樓,無車位,385,HS86991HB,2025-10-01 10:58:45
高林農地,雲林縣古坑鄉高林南段,,土地,565.72,,,0樓/0樓,無車位,848,JB03468GH,2025-10-01 10:58:45
元長新吉0.99分農地,雲林縣元長鄉新生路,,土地,290.4,,,0樓/0樓,無車位,130,JB04151GH,2025-10-01 10:58:45
立仁國小旁美透天,雲林縣虎尾鎮林森路二段,46.5年,別墅/透天,25.88,25.88,4房2廳3衛,1-3樓/3樓,無車位,868,JB05125GH,2025-10-01 10:58:45
古坑華山建地送小木屋,雲林縣古坑鄉華山,,土地,39.99,,,0樓/0樓,其他,688,JB05672GH,2025-10-01 10:58:45
古坑4分1農地,雲林縣古坑鄉新光段,,土地,1242.98,,,0樓/0樓,無車位,616,JB05893GH,2025-10-01 10:58:45
崙背豐榮國小旁朝南田地,雲林縣崙背鄉豐榮段,,土地,694.26,,,0樓/0樓,無車位,520,JB05932GH,2025-10-01 10:58:45
近斗六市區-低總價小農地,雲林縣斗六市九老爺段,,土地,448.91,,,0樓/0樓,無車位,308,JB06184GH,2025-10-01 10:58:45
介壽街住家,雲林縣北港鎮介壽街,44.8年,別墅/透天,31.31,28.43,4房3廳3衛,1-2樓/0樓,無車位,950,JB06412GH,2025-10-01 10:58:45
近東西向臨路農地,雲林縣虎尾鎮下南,,土地,543.42,,,0樓/0樓,無車位,1,JB06617GH,2025-10-01 10:58:45
西螺農地,雲林縣西螺鎮頂湳段,,土地,954.24,,,0樓/0樓,無車位,946,JB06774GH,2025-10-01 10:58:45
近斗六新庄建地,雲林縣古坑鄉新光段,,土地,380.7,,,0樓/0樓,無車位,3,JB07044GH,2025-10-01 10:58:45
斗六百利兩房,雲林縣斗六市明德北路三段,28.4年,大樓,14.61,12.89,2房1廳1衛,3-4樓/16樓,無車位,398,JB07057GH,2025-10-01 10:58:45
榮譽路福滿堂透天2,雲林縣斗六市榮譽路,36.8年,別墅/透天,31.14,31.14,3房3廳2衛,1-2樓/0樓,無車位,436,JB07150GH,2025-10-01 10:58:45
崙背豐草美農地(6.4分),雲林縣崙背鄉豐草段,,土地,1963.53,,,0樓/0樓,無車位,1,JB07248GH,2025-10-01 10:58:45
二崙港後農建地,雲林縣二崙鄉港後路,,土地,2114.47,,,0樓/0樓,無車位,4,JS83762HB,2025-10-01 10:58:45
崙背福興建地,雲林縣崙背鄉東興,,土地,113.8,,,0樓/0樓,無車位,600,JS84473HB,2025-10-01 10:58:45
斗六成功路合法農舍,雲林縣斗六市成功路,26.8年,其它,63.81,63.81,6房2廳4衛,1-3樓/0樓,無車位,2,JS85720HB,2025-10-01 10:58:45
斗六重光大面寬農地,雲林縣斗六市重光路,,土地,1574.36,,,0樓/0樓,無車位,1,JS87358HB,2025-10-01 10:58:45
北港民族大店住,雲林縣北港鎮民族路,33.2年,店面,110.15,110.15,7房3廳6衛,1-4樓/0樓,無車位,1,JS87835HB,2025-10-01 10:58:45
下柴裡農地,雲林縣斗六市下柴路,,土地,328.21,,,0樓/0樓,無車位,525,JS90014HB,2025-10-01 10:58:54
莿桐新庄方正建地,雲林縣莿桐鄉新庄子段,,土地,202.68,,,0樓/0樓,無車位,1,JS90471HB,2025-10-01 10:58:54
文化路大地坪邊間美透天,雲林縣斗六市文化路,43.4年,別墅/透天,41.61,41.61,5房2廳2衛,1-3樓/3樓,無車位,1,JS90812HB,2025-10-01 10:58:54
斗六商業店住,雲林縣斗六市興中街,82.7年,其它,36,36,1廳1衛,1樓/0樓,無車位,1,JS92134HB,2025-10-01 10:58:54
虎尾大成優質車庫美墅,雲林縣虎尾鎮大成三街,19.1年,別墅/透天,55,51,5房3廳3衛,1-4樓/0樓,無車位,1,JS95084HB,2025-10-01 10:58:54
斗六龍園花墅,雲林縣斗六市育樂街,36.2年,別墅/透天,45.75,45.75,4房2廳3衛,1-3樓/0樓,其他,938,JS95639HB,2025-10-01 10:58:54
水林鄉公所雙臨路農地,雲林縣水林鄉水南段,,土地,683.65,,,0樓/0樓,無車位,768,FS206361HB,2025-10-01 10:58:54
斗六國中邊間建地B,雲林縣斗六市海豐崙段海豐崙小段,,土地,652.8,,,0樓/0樓,無車位,24,GS132573HB,2025-10-01 10:58:54
斗六正心高中建地,雲林縣斗六市保長路,,土地,611.05,,,0樓/0樓,無車位,11,ES66857HB,2025-10-01 10:58:54
斗六體育場精美三房,雲林縣斗六市雲林縣,32.2年,華廈,41.58,29.94,3房2廳2衛,2樓/6樓,無車位,848,FS92801HB,2025-10-01 10:58:54
四湖新下寮段1.6分農地,雲林縣四湖鄉下鹿場路,,土地,487.64,,,0樓/0樓,無車位,264,JB03963GH,2025-10-01 10:58:54
麥寮獨棟豪宅4車位,雲林縣麥寮鄉順天段,1.4年,別墅/透天,55,55,5房2廳4衛,1-3樓/0樓,無車位,1,JB04006GH,2025-10-01 10:58:54
科加工業區旁農地,雲林縣斗六市萬年路,,土地,2684.01,,,0樓/0樓,無車位,2,JB05857GH,2025-10-01 10:58:54
斗六梅林公園建地,雲林縣斗六市梅林東段,,土地,67,,,0樓/0樓,無車位,258,JB05890GH,2025-10-01 10:58:54
崙背心悅時光溫馨透天1,雲林縣崙背鄉下街,1.3年,別墅/透天,51.33,51.33,4房2廳4衛,1-3樓/3樓,無車位,958,JB06596GH,2025-10-01 10:58:54
斗南大東超值農地3.3分,雲林縣斗南鎮新崙路,,土地,979.8,,,0樓/0樓,無車位,500,JB06766GH,2025-10-01 10:58:54
莿桐大埔尾農地,雲林縣莿桐鄉大埔尾段,,土地,1055.42,,,0樓/0樓,無車位,588,JB07018GH,2025-10-01 10:58:54
崙背~磊璟全新別墅A,雲林縣崙背鄉下街,1.3年,別墅/透天,51.34,51.34,4房2廳4衛,1-3樓/3樓,其他,978,JB07300GH,2025-10-01 10:58:54
西螺公館別墅,雲林縣西螺鎮公館,6.6年,別墅/透天,39.32,39.32,4房2廳3衛,1-3樓/3樓,其他,798,JB07358GH,2025-10-01 10:58:54
文化路店面,雲林縣斗六市文化路,61.2年,店面,52.25,52.25,4房4衛,1-3樓/0樓,無車位,1,JS76728HB,2025-10-01 10:58:54
斗六竹圍子臨15米路農地,雲林縣斗六市竹圍路,,土地,405.05,,,0樓/0樓,無車位,580,JS89986HB,2025-10-01 10:59:03
四湖萡子寮3分農地,雲林縣四湖鄉箔子寮段,,土地,930.79,,,0樓/0樓,無車位,238,JS94180HB,2025-10-01 10:59:03
斗六成大建地1,雲林縣斗六市社口街,,土地,108.92,,,0樓/0樓,無車位,3,MS73820HB,2025-10-01 10:59:03
雲林 二崙後壁路,雲林縣二崙鄉後壁路,,土地,813.73,,,0樓/0樓,無車位,1,RS29312HB,2025-10-01 10:59:03
雲林縣聯美國小旁三角窗建地(專,雲林縣大埤鄉田子林段,,土地,285.26,,,0樓/0樓,無車位,2,FS186143HB,2025-10-01 10:59:03
雲林二崙11米雙面臨路農地,雲林縣二崙鄉後庄路,,土地,1889,,,0樓/0樓,無車位,2,FS192089HB,2025-10-01 10:59:03
饒平45建地,雲林縣莿桐鄉饒平段,,土地,45.96,,,0樓/0樓,無車位,378,JB05012GH,2025-10-01 10:59:03
二崙鄉(全新)透天店面,雲林縣二崙鄉隆興,1.6年,別墅/透天,48.57,48.57,4房2廳4衛,1-3樓/0樓,無車位,1,JB05370GH,2025-10-01 10:59:03
久安678農地,雲林縣斗六市九老爺段,,土地,678.21,,,0樓/0樓,無車位,468,JB06031GH,2025-10-01 10:59:03
斗六全新整理透天,雲林縣斗六市久安路,41.0年,別墅/透天,37.88,37.88,4房2廳4衛,1-3樓/3樓,其他,832,JB06148GH,2025-10-01 10:59:03
虎尾全新別墅,雲林縣虎尾鎮工專路,3.2年,別墅/透天,62.3,62.3,5房2廳4衛,1-4樓/4樓,其他,1,JB06330GH,2025-10-01 10:59:03
虎尾國中旁大路邊店地,雲林縣虎尾鎮過溪子段,,土地,106.33,,,0樓/0樓,無車位,1,JB06716GH,2025-10-01 10:59:03
二崙(隆興)朝南鄉村建地,雲林縣二崙鄉八角亭段,,土地,155.91,,,0樓/0樓,無車位,562,JB06781GH,2025-10-01 10:59:03
虎科生活大套房2,雲林縣虎尾鎮新吉,1.0年,華廈,29.45,10.32,1房1廳1衛,5樓/5樓,無車位,508,JB07368GH,2025-10-01 10:59:03
雲林莿桐3.3分都計內農地,雲林縣莿桐鄉埔北段,,土地,1003.6,,,0樓/0樓,無車位,1,FS181903HB,2025-10-01 10:59:03
斗南交流道旁都計農地1020坪,雲林縣斗南鎮小東段,,土地,1020.33,,,0樓/0樓,無車位,6,FS184805HB,2025-10-01 10:59:03
D029雲林土庫農地建地,雲林縣土庫鎮綺湖段,53.7年,土地,444.83,31.21,,1樓/1樓,無車位,850,TS138466HB,2025-10-01 10:59:03
斗六楓湖社區農地,雲林縣斗六市咬狗北段,,土地,1314.86,,,0樓/0樓,無車位,470,ZS174086HB,2025-10-01 10:59:03
土庫大地坪店面豪宅,雲林縣土庫鎮新建路,34.7年,店面,71.81,71.81,5房2廳5衛,1-3樓/0樓,無車位,1,JB02396GH,2025-10-01 10:59:03
土庫市區角建地,雲林縣土庫鎮越港段,,土地,49.36,,,0樓/0樓,無車位,898,JB03530GH,2025-10-01 10:59:03
二崙田尾頂庄庄內建地,雲林縣二崙鄉田尾段,,土地,27.23,,,0樓/0樓,無車位,160,JB04327GH,2025-10-01 10:59:12
水林水中大農地,雲林縣水林鄉春埔,,土地,1601,,,0樓/0樓,無車位,2,JB05564GH,2025-10-01 10:59:12
莿桐都計內農地,雲林縣莿桐鄉莿桐北路,,土地,1321.37,,,0樓/0樓,無車位,2,JB06653GH,2025-10-01 10:59:12
斗南優質富貴透天,雲林縣斗南鎮新崙中路,27.4年,別墅/透天,50.43,47.37,5房1廳3衛,1-3樓/0樓,其他,660,JB06951GH,2025-10-01 10:59:12
崙背中山路(邊間)透天,雲林縣崙背鄉中山路東昌一巷,44.1年,別墅/透天,68.4,68.4,7房3廳2衛,1-2樓/0樓,無車位,1,JB07395GH,2025-10-01 10:59:12
湖山建地+雙併透天,雲林縣斗六市湖山路,44.4年,別墅/透天,89.47,81.47,7房7廳4衛,1-2樓/2樓,無車位,2,JS87615HB,2025-10-01 10:59:12
斗六工業區廠房Ⅱ,雲林縣斗六市斗工三路,26.8年,廠房,1238.6,1238.6,10房3廳7衛,1-3樓/0樓,無車位,25,JS87953HB,2025-10-01 10:59:12
斗六三學區3房華廈,雲林縣斗六市警民街,32.2年,華廈,41.26,26.07,3房2廳2衛,1樓/6樓,無車位,798,JS92185HB,2025-10-01 10:59:12
棒球場建地,雲林縣斗六市北環段,,土地,60.5,,,0樓/0樓,無車位,1,JS93617HB,2025-10-01 10:59:12
虎尾林森近虎科宿舍角店,雲林縣虎尾鎮林森路二段,21.3年,別墅/透天,64.8,59,7房1廳4衛,1-4樓/0樓,無車位,1,JS94951HB,2025-10-01 10:59:12
虎科大穩賺4樓透天,雲林縣虎尾鎮林森路二段,17.3年,別墅/透天,72.81,63.8,12房1廳12衛,1-4樓/4樓,無車位,1,XB09180GH,2025-10-01 10:59:12
晨光§埤腳國小旁低總價建地,雲林縣土庫鎮新埤腳段,,土地,227.18,,,0樓/0樓,無車位,698,AS132103HB,2025-10-01 10:59:12
雲林元長國中旁都計農地,雲林縣元長鄉長南段,,土地,1471.36,,,0樓/0樓,無車位,4,CS171019HB,2025-10-01 10:59:12
北港大坪數獨棟別墅,雲林縣北港鎮同仁,9.6年,別墅/透天,82.99,78.26,6房3廳4衛,1-4樓/0樓,無車位,2,FS175112HB,2025-10-01 10:59:12
雲林雲科路廠房,雲林縣斗六市雲科路三段,17.1年,廠房,3215.3,2893.5,1廳1衛,1-3樓/3樓,無車位,152,GS123192HB,2025-10-01 10:59:12
東勢龍潭村2.4分農地,雲林縣東勢鄉程海路,,土地,712.18,,,0樓/0樓,無車位,316,JB04070GH,2025-10-01 10:59:12
環球1055農地,雲林縣古坑鄉高林北段,,土地,1055.49,,,0樓/0樓,無車位,488,JB04632GH,2025-10-01 10:59:12
斗六保庄買持分地送房,雲林縣斗六市建興路,,土地,43.95,,3房2廳2衛,1-2樓/2樓,無車位,638,JB05051GH,2025-10-01 10:59:12
東勢程海巧建地,雲林縣東勢鄉程海段,,土地,39,,,0樓/0樓,無車位,439,JB05955GH,2025-10-01 10:59:12
二崙農地,雲林縣二崙鄉港後段,,土地,750.2,,,0樓/0樓,無車位,416,JB06010GH,2025-10-01 10:59:12
斗六大北勢大面寬,雲林縣斗六市大北勢段大北勢小段,,土地,1063,,,0樓/0樓,無車位,2,JB06624GH,2025-10-01 10:59:20
西螺大砌電梯別墅,雲林縣西螺鎮振興,3.0年,別墅/透天,84.95,84.95,5房2廳5衛,1-4樓/4樓,其他,2,JB07012GH,2025-10-01 10:59:20
西螺市中心百坪袋地,雲林縣西螺鎮雲林縣,,土地,114.65,,,0樓/0樓,無車位,3,JB07025GH,2025-10-01 10:59:20
斗六後站三房華廈,雲林縣斗六市漢口路,28.7年,華廈,32.65,21.8,3房2廳2衛,4樓/0樓,無車位,568,JB07070GH,2025-10-01 10:59:20
久安廠房,雲林縣斗六市久安東路,41.4年,其它,235.37,235.37,6房3廳3衛,1樓/1樓,無車位,5,JB07213GH,2025-10-01 10:59:20
斗六新墅美別墅,雲林縣斗六市文化路,2.1年,別墅/透天,43.22,43.22,4房1廳4衛,1-3樓/3樓,其他,1,JB07281GH,2025-10-01 10:59:20
虎尾(近中科)鄉村建地B,雲林縣虎尾鎮新屯段,,土地,43.37,,,0樓/0樓,無車位,382,JB07289GH,2025-10-01 10:59:20
莿桐近饒平店住,雲林縣莿桐鄉榮貫路,48.0年,別墅/透天,83.08,83.08,4房2廳3衛,1-3樓/3樓,無車位,898,JS92765HB,2025-10-01 10:59:20
斗六鎮北路田字型透天,雲林縣斗六市鎮北路,44.5年,別墅/透天,27.49,27.49,3房2廳3衛,1-3樓/3樓,無車位,960,JS95260HB,2025-10-01 10:59:20
保長農地,雲林縣斗六市保長路,,土地,663.38,,,0樓/0樓,無車位,1,MB13217GH,2025-10-01 10:59:20
虎科大高投報收租透天,雲林縣虎尾鎮林森路二段,17.3年,別墅/透天,65.73,57.9,12房1廳12衛,1-4樓/4樓,無車位,1,XB09179GH,2025-10-01 10:59:20
雲科大旁別墅,雲林縣斗六市楓溝街,30.2年,別墅/透天,56.25,53.35,8房2廳7衛,1-4樓/4樓,無車位,1,FS192634HB,2025-10-01 10:59:20
雲林路大農地,雲林縣斗六市雲林路三段,,土地,824.92,,,0樓/0樓,無車位,2,JB00530GH,2025-10-01 10:59:20
華勝路建地84P,雲林縣北港鎮華勝路,43.2年,店面,50.5,50.5,1房1廳1衛,1樓/0樓,無車位,3,JB02334GH,2025-10-01 10:59:20
四湖東海豐1.6分農地,雲林縣四湖鄉中山東路,,土地,491.62,,,0樓/0樓,無車位,239,JB04161GH,2025-10-01 10:59:20
斗六北平黃金商業華廈店面,雲林縣斗六市北平路,31.8年,華廈,41.93,32.06,2房2廳2衛,1-2樓/8樓,無車位,1,JB04916GH,2025-10-01 10:59:20
澄霖沉香館旁森林大農地,雲林縣虎尾鎮惠來,10.7年,土地,2679.85,21.78,,1樓/0樓,無車位,4,JB05977GH,2025-10-01 10:59:20
大埤匯幸福,雲林縣大埤鄉尚義,4.8年,華廈,22.75,16.42,2房2廳1衛,4樓/8樓,無車位,698,JB06014GH,2025-10-01 10:59:20
東勢都內住宅用地,雲林縣東勢鄉東北段,,土地,248,,,0樓/0樓,無車位,1,JB06431GH,2025-10-01 10:59:20
東勢戶政方正住宅地,雲林縣東勢鄉東南段,,土地,100.43,,,0樓/0樓,無車位,1,JB06476GH,2025-10-01 10:59:20
北港福茂方正農地463坪,雲林縣北港鎮福茂段,,土地,463.71,,,0樓/0樓,無車位,1,JB06758GH,2025-10-01 10:59:30
中華特區-歐風雙車別墅,雲林縣虎尾鎮興南,28.9年,別墅/透天,80.87,78.44,4房3廳3衛,1-4樓/4樓,無車位,988,JB07067GH,2025-10-01 10:59:30
斗六西市三店面,雲林縣斗六市雲林路一段,,土地,74.87,,,0樓/0樓,無車位,6,JS67452HB,2025-10-01 10:59:30
莿桐興南庄內農地,雲林縣莿桐鄉興南,,土地,1002.18,,,1樓/0樓,無車位,888,JS80416HB,2025-10-01 10:59:30
土庫正市區建地,雲林縣土庫鎮大同路,,土地,36.84,,,0樓/0樓,無車位,656,JS89643HB,2025-10-01 10:59:30
北港灣內農地1,雲林縣北港鎮灣內,,土地,596.76,,,0樓/0樓,無車位,217,JS90480HB,2025-10-01 10:59:30
斗南新庄樂園田,雲林縣斗南鎮新庄,,土地,576.57,,,0樓/0樓,無車位,580,JS95005HB,2025-10-01 10:59:30
林內中正東路全新別墅A3,雲林縣林內鄉中正東路,0.5年,別墅/透天,48.18,48.18,5房2廳4衛,1-3樓/3樓,其他,1,JS95586HB,2025-10-01 10:59:30
梅林路農地,雲林縣斗六市梅林東段,,土地,828.82,,,0樓/0樓,無車位,1,JS96622HB,2025-10-01 10:59:30
元長頂寮農地,雲林縣元長鄉頂寮段,,土地,377.82,,,0樓/0樓,無車位,198,JS97724HB,2025-10-01 10:59:30
水林休閒魚塭,雲林縣水林鄉蕃薯段,,土地,3529.27,,,0樓/0樓,無車位,1,FS184501HB,2025-10-01 10:59:30
高經濟高價值雙面路合法資材室美,雲林縣虎尾鎮惠來厝段,,土地,2679.85,,,0樓/0樓,無車位,4,FS188208HB,2025-10-01 10:59:30
子茂合法豪華大農舍,雲林縣元長鄉子茂,7.9年,土地,1141.03,153.55,7房3廳6衛,1-2樓/2樓,其他,4,JB05116GH,2025-10-01 10:59:30
斗南東明建地,雲林縣斗南鎮東明段,,土地,122,,,0樓/0樓,無車位,734,JB05884GH,2025-10-01 10:59:30
口湖青蚶持分農地,雲林縣口湖鄉下崙段,,土地,302.5,,,0樓/0樓,無車位,101,JB06791GH,2025-10-01 10:59:30
西螺交流道大地坪店面,雲林縣西螺鎮振興,26.4年,店面,160.66,160.66,12房1廳12衛,1樓/1樓,無車位,6,JB06964GH,2025-10-01 10:59:30
麥寮星巴克3房電梯華廈,雲林縣麥寮鄉光復南路,26.7年,華廈,51.07,39.19,3房2廳2衛,5樓/7樓,無車位,698,JB07000GH,2025-10-01 10:59:30
虎科生活大套房1,雲林縣虎尾鎮新吉,1.0年,華廈,15.79,10.32,1房1廳1衛,2樓/5樓,無車位,498,JB07366GH,2025-10-01 10:59:30
斗六國中電梯別墅,雲林縣斗六市育英北街,5.1年,別墅/透天,66.22,66.22,5房2廳6衛,1-4樓/4樓,其他,2,JS84685HB,2025-10-01 10:59:30
大埤4.7分方正農地,雲林縣大埤鄉舊庄段,,土地,1426,,,0樓/0樓,無車位,707,JS92047HB,2025-10-01 10:59:30
虎尾大屯國小農地,雲林縣虎尾鎮大屯子段,,土地,642,,,0樓/0樓,無車位,750,JS92537HB,2025-10-01 10:59:40
林內中正東路全新別墅A6,雲林縣林內鄉中正東路,0.5年,別墅/透天,48.2,47.57,5房2廳4衛,1-3樓/0樓,無車位,1,JS96657HB,2025-10-01 10:59:40
K778虎尾新市鎮大三房,雲林縣虎尾鎮北平路,30.8年,華廈,45.85,35.94,3房2廳2衛,3樓/10樓,無車位,698,QS41095HB,2025-10-01 10:59:40
莿桐果樹園農地,雲林縣莿桐鄉大埔尾段,,土地,820.99,,,0樓/0樓,無車位,820,GS141657HB,2025-10-01 10:59:40
雲林元長低單價造鎮建地,雲林縣元長鄉瓦&#30936;段,,土地,953.78,,,0樓/0樓,無車位,4,EB04692GH,2025-10-01 10:59:40
西螺市區雙車別墅,雲林縣西螺鎮埔心路,20.2年,別墅/透天,67.57,67.57,7房3廳3衛,1-3樓/3樓,無車位,1,HS81348HB,2025-10-01 10:59:40
草嶺超俗農地,雲林縣古坑鄉草嶺段,,土地,387.2,,,0樓/0樓,無車位,49,JB02809GH,2025-10-01 10:59:40
東勢三塊厝5.1分農地,雲林縣東勢鄉嘉芳北路,,土地,1499.35,,,0樓/0樓,無車位,673,JB04069GH,2025-10-01 10:59:40
麥寮臨麥好地,雲林縣麥寮鄉興寮段,,土地,1112.58,,,0樓/0樓,無車位,827,JB05918GH,2025-10-01 10:59:40
@星巴克商業建地488P,雲林縣北港鎮華南路,5.0年,土地,488.74,155.9,,0樓/0樓,無車位,35,JB06332GH,2025-10-01 10:59:40
鎮東精美三房 Ⅲ,雲林縣斗六市警民街,32.2年,華廈,41.57,26.65,3房1廳2衛,1樓/6樓,無車位,868,JB06364GH,2025-10-01 10:59:40
褒忠新整理雙車庫透天,雲林縣褒忠鄉中正路,30.5年,別墅/透天,56.37,54.96,4房2廳3衛,1-3樓/3樓,無車位,688,JB06516GH,2025-10-01 10:59:40
