113,,112,,111,,110,,109,,108,,107,,106,,105,,104,,103,,102,,101,
區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 
※霧臺鄉　,"3,235",※霧臺鄉　,"3,265",※霧臺鄉　,"3,324",※霧臺鄉　,"3,259",※霧臺鄉　,"3,247",※霧臺鄉　,"3,295",※霧臺鄉　,"3,354",※霧臺鄉　,"3,246",※霧臺鄉　,"3,285",※霧臺鄉　,"3,329",※霧臺鄉　,"3,435",※霧臺鄉　,"3,199",※霧臺鄉　,"3,106"
※瑪家鄉　,"6,696",※瑪家鄉　,"6,749",※瑪家鄉　,"6,796",※瑪家鄉　,"6,706",※瑪家鄉　,"6,768",※瑪家鄉　,"6,787",※瑪家鄉　,"6,829",※瑪家鄉　,"6,746",※瑪家鄉　,"6,773",※瑪家鄉　,"6,769",※瑪家鄉　,"6,718",※瑪家鄉　,"6,598",※瑪家鄉　,"6,584"
※泰武鄉　,"5,259",※泰武鄉　,"5,291",※泰武鄉　,"5,338",※泰武鄉　,"5,360",※泰武鄉　,"5,351",※泰武鄉　,"5,408",※泰武鄉　,"5,392",※泰武鄉　,"5,271",※泰武鄉　,"5,262",※泰武鄉　,"5,217",※泰武鄉　,"5,289",※泰武鄉　,"5,131",※泰武鄉　,"5,062"
※來義鄉　,"7,355",※來義鄉　,"7,390",※來義鄉　,"7,423",※來義鄉　,"7,397",※來義鄉　,"7,448",※來義鄉　,"7,427",※來義鄉　,"7,433",※來義鄉　,"7,465",※來義鄉　,"7,494",※來義鄉　,"7,570",※來義鄉　,"7,648",※來義鄉　,"7,610",※來義鄉　,"7,651"
※春日鄉　,"4,860",※春日鄉　,"4,874",※春日鄉　,"4,889",※春日鄉　,"4,930",※春日鄉　,"4,947",※春日鄉　,"4,944",※春日鄉　,"4,909",※春日鄉　,"4,867",※春日鄉　,"4,855",※春日鄉　,"4,806",※春日鄉　,"4,866",※春日鄉　,"4,823",※春日鄉　,"4,831"
※獅子鄉　,"4,905",※獅子鄉　,"4,777",※獅子鄉　,"4,891",※獅子鄉　,"4,888",※獅子鄉　,"4,839",※獅子鄉　,"4,912",※獅子鄉　,"4,954",※獅子鄉　,"4,806",※獅子鄉　,"4,827",※獅子鄉　,"4,806",※獅子鄉　,"4,882",※獅子鄉　,"4,776",※獅子鄉　,"4,789"
※牡丹鄉　,"4,707",※牡丹鄉　,"4,756",※牡丹鄉　,"4,866",※牡丹鄉　,"4,849",※牡丹鄉　,"4,865",※牡丹鄉　,"4,867",※牡丹鄉　,"4,981",※牡丹鄉　,"4,926",※牡丹鄉　,"4,853",※牡丹鄉　,"4,767",※牡丹鄉　,"4,864",※牡丹鄉　,"4,777",※牡丹鄉　,"4,836"
臺  東  縣　,"210,219",臺  東  縣　,"211,544",臺  東  縣　,"212,551",臺  東  縣　,"213,386",臺  東  縣　,"215,261",臺  東  縣　,"216,781",臺  東  縣　,"218,919",臺  東  縣　,"219,540",臺  東  縣　,"220,802",臺  東  縣　,"222,452",臺  東  縣　,"224,470",臺  東  縣　,"224,821",臺  東  縣　,"226,252"
　臺東市　,"103,115",　臺東市　,"103,281",　臺東市　,"103,252",　臺東市　,"103,943",　臺東市　,"104,803",　臺東市　,"105,202",　臺東市　,"105,573",　臺東市　,"105,960",　臺東市　,"106,368",　臺東市　,"106,759",　臺東市　,"106,929",　臺東市　,"107,316",　臺東市　,"107,720"
　成功鎮　,"12,926",　成功鎮　,"13,078",　成功鎮　,"13,212",　成功鎮　,"13,330",　成功鎮　,"13,505",　成功鎮　,"13,748",　成功鎮　,"14,059",　成功鎮　,"14,238",　成功鎮　,"14,411",　成功鎮　,"14,652",　成功鎮　,"14,943",　成功鎮　,"15,051",　成功鎮　,"15,253"
　關山鎮　,"7,954",　關山鎮　,"8,052",　關山鎮　,"8,165",　關山鎮　,"8,274",　關山鎮　,"8,420",　關山鎮　,"8,575",　關山鎮　,"8,703",　關山鎮　,"8,742",　關山鎮　,"8,811",　關山鎮　,"8,923",　關山鎮　,"9,111",　關山鎮　,"9,268",　關山鎮　,"9,425"
　卑南鄉　,"16,472",　卑南鄉　,"16,601",　卑南鄉　,"16,846",　卑南鄉　,"16,833",　卑南鄉　,"16,961",　卑南鄉　,"17,132",　卑南鄉　,"17,269",　卑南鄉　,"17,399",　卑南鄉　,"17,443",　卑南鄉　,"17,507",　卑南鄉　,"17,700",　卑南鄉　,"17,763",　卑南鄉　,"17,834"
　大武鄉　,"5,465",　大武鄉　,"5,553",　大武鄉　,"5,635",　大武鄉　,"5,635",　大武鄉　,"5,727",　大武鄉　,"5,851",　大武鄉　,"6,046",　大武鄉　,"6,117",　大武鄉　,"6,238",　大武鄉　,"6,324",　大武鄉　,"6,565",　大武鄉　,"6,531",　大武鄉　,"6,632"
　太麻里鄉,"10,569",　太麻里鄉,"10,679",　太麻里鄉,"10,744",　太麻里鄉,"10,819",　太麻里鄉,"10,925",　太麻里鄉,"10,984",　太麻里鄉,"11,147",　太麻里鄉,"11,163",　太麻里鄉,"11,304",　太麻里鄉,"11,374",　太麻里鄉,"11,507",　太麻里鄉,"11,595",　太麻里鄉,"11,669"
　東河鄉　,"7,822",　東河鄉　,"7,896",　東河鄉　,"8,060",　東河鄉　,"8,106",　東河鄉　,"8,203",　東河鄉　,"8,349",　東河鄉　,"8,479",　東河鄉　,"8,517",　東河鄉　,"8,686",　東河鄉　,"8,847",　東河鄉　,"9,000",　東河鄉　,"8,992",　東河鄉　,"9,108"
　長濱鄉　,"6,538",　長濱鄉　,"6,649",　長濱鄉　,"6,733",　長濱鄉　,"6,791",　長濱鄉　,"6,926",　長濱鄉　,"7,021",　長濱鄉　,"7,182",　長濱鄉　,"7,260",　長濱鄉　,"7,399",　長濱鄉　,"7,579",　長濱鄉　,"7,756",　長濱鄉　,"7,733",　長濱鄉　,"7,869"
　鹿野鄉　,"7,047",　鹿野鄉　,"7,193",　鹿野鄉　,"7,314",　鹿野鄉　,"7,482",　鹿野鄉　,"7,601",　鹿野鄉　,"7,744",　鹿野鄉　,"7,875",　鹿野鄉　,"7,951",　鹿野鄉　,"8,018",　鹿野鄉　,"8,107",　鹿野鄉　,"8,202",　鹿野鄉　,"8,229",　鹿野鄉　,"8,304"
　池上鄉　,"7,696",　池上鄉　,"7,858",　池上鄉　,"7,995",　池上鄉　,"7,976",　池上鄉　,"8,073",　池上鄉　,"8,141",　池上鄉　,"8,199",　池上鄉　,"8,248",　池上鄉　,"8,375",　池上鄉　,"8,488",　池上鄉　,"8,591",　池上鄉　,"8,679",　池上鄉　,"8,824"
　綠島鄉　,"4,385",　綠島鄉　,"4,373",　綠島鄉　,"4,285",　綠島鄉　,"4,124",　綠島鄉　,"4,026",　綠島鄉　,"4,045",　綠島鄉　,"4,097",　綠島鄉　,"3,926",　綠島鄉　,"3,724",　綠島鄉　,"3,775",　綠島鄉　,"3,808",　綠島鄉　,"3,580",　綠島鄉　,"3,462"
※延平鄉　,"3,557",※延平鄉　,"3,567",※延平鄉　,"3,630",※延平鄉　,"3,591",※延平鄉　,"3,549",※延平鄉　,"3,540",※延平鄉　,"3,628",※延平鄉　,"3,551",※延平鄉　,"3,523",※延平鄉　,"3,575",※延平鄉　,"3,614",※延平鄉　,"3,552",※延平鄉　,"3,551"
※海端鄉　,"4,300",※海端鄉　,"4,275",※海端鄉　,"4,222",※海端鄉　,"4,151",※海端鄉　,"4,105",※海端鄉　,"4,120",※海端鄉　,"4,186",※海端鄉　,"4,222",※海端鄉　,"4,283",※海端鄉　,"4,322",※海端鄉　,"4,378",※海端鄉　,"4,363",※海端鄉　,"4,379"
※達仁鄉　,"3,409",※達仁鄉　,"3,439",※達仁鄉　,"3,482",※達仁鄉　,"3,437",※達仁鄉　,"3,489",※達仁鄉　,"3,499",※達仁鄉　,"3,580",※達仁鄉　,"3,518",※達仁鄉　,"3,524",※達仁鄉　,"3,589",※達仁鄉　,"3,721",※達仁鄉　,"3,762",※達仁鄉　,"3,832"
※金峰鄉　,"3,687",※金峰鄉　,"3,732",※金峰鄉　,"3,713",※金峰鄉　,"3,663",※金峰鄉　,"3,699",※金峰鄉　,"3,703",※金峰鄉　,"3,739",※金峰鄉　,"3,653",※金峰鄉　,"3,612",※金峰鄉　,"3,586",※金峰鄉　,"3,669",※金峰鄉　,"3,502",※金峰鄉　,"3,520"
※蘭嶼鄉　,"5,277",※蘭嶼鄉　,"5,318",※蘭嶼鄉　,"5,263",※蘭嶼鄉　,"5,231",※蘭嶼鄉　,"5,249",※蘭嶼鄉　,"5,127",※蘭嶼鄉　,"5,157",※蘭嶼鄉　,"5,075",※蘭嶼鄉　,"5,083",※蘭嶼鄉　,"5,045",※蘭嶼鄉　,"4,976",※蘭嶼鄉　,"4,905",※蘭嶼鄉　,"4,870"
花  蓮  縣　,"315,374",花  蓮  縣　,"317,489",花  蓮  縣　,"318,892",花  蓮  縣　,"321,358",花  蓮  縣　,"324,372",花  蓮  縣　,"326,247",花  蓮  縣　,"327,968",花  蓮  縣　,"329,237",花  蓮  縣　,"330,911",花  蓮  縣　,"331,945",花  蓮  縣　,"333,392",花  蓮  縣　,"333,897",花  蓮  縣　,"335,190"
　花蓮市　,"98,324",　花蓮市　,"99,043",　花蓮市　,"99,558",　花蓮市　,"100,955",　花蓮市　,"102,539",　花蓮市　,"103,404",　花蓮市　,"103,841",　花蓮市　,"104,380",　花蓮市　,"105,034",　花蓮市　,"105,724",　花蓮市　,"106,368",　花蓮市　,"107,281",　花蓮市　,"108,077"
　鳳林鎮　,"10,306",　鳳林鎮　,"10,435",　鳳林鎮　,"10,536",　鳳林鎮　,"10,679",　鳳林鎮　,"10,821",　鳳林鎮　,"10,802",　鳳林鎮　,"10,846",　鳳林鎮　,"10,861",　鳳林鎮　,"11,004",　鳳林鎮　,"11,115",　鳳林鎮　,"11,237",　鳳林鎮　,"11,397",　鳳林鎮　,"11,532"
　玉里鎮　,"21,670",　玉里鎮　,"22,034",　玉里鎮　,"22,408",　玉里鎮　,"22,878",　玉里鎮　,"23,381",　玉里鎮　,"23,648",　玉里鎮　,"24,007",　玉里鎮　,"24,345",　玉里鎮　,"24,740",　玉里鎮　,"25,013",　玉里鎮　,"25,396",　玉里鎮　,"25,695",　玉里鎮　,"26,055"
　新城鄉　,"20,323",　新城鄉　,"20,307",　新城鄉　,"20,256",　新城鄉　,"20,252",　新城鄉　,"20,058",　新城鄉　,"20,083",　新城鄉　,"20,159",　新城鄉　,"20,185",　新城鄉　,"20,274",　新城鄉　,"20,216",　新城鄉　,"20,286",　新城鄉　,"20,148",　新城鄉　,"20,131"
　吉安鄉　,"83,135",　吉安鄉　,"83,175",　吉安鄉　,"82,795",　吉安鄉　,"83,122",　吉安鄉　,"83,507",　吉安鄉　,"83,583",　吉安鄉　,"83,221",　吉安鄉　,"83,747",　吉安鄉　,"83,656",　吉安鄉　,"83,240",　吉安鄉　,"82,577",　吉安鄉　,"82,157",　吉安鄉　,"81,325"
　壽豐鄉　,"16,737",　壽豐鄉　,"16,903",　壽豐鄉　,"17,133",　壽豐鄉　,"17,351",　壽豐鄉　,"17,589",　壽豐鄉　,"17,820",　壽豐鄉　,"17,949",　壽豐鄉　,"18,043",　壽豐鄉　,"18,146",　壽豐鄉　,"18,195",　壽豐鄉　,"18,237",　壽豐鄉　,"18,109",　壽豐鄉　,"18,265"
　光復鄉　,"11,534",　光復鄉　,"11,739",　光復鄉　,"12,015",　光復鄉　,"12,185",　光復鄉　,"12,369",　光復鄉　,"12,536",　光復鄉　,"12,789",　光復鄉　,"12,888",　光復鄉　,"13,032",　光復鄉　,"13,219",　光復鄉　,"13,395",　光復鄉　,"13,459",　光復鄉　,"13,613"
　豐濱鄉　,"4,147",　豐濱鄉　,"4,213",　豐濱鄉　,"4,315",　豐濱鄉　,"4,327",　豐濱鄉　,"4,376",　豐濱鄉　,"4,476",　豐濱鄉　,"4,752",　豐濱鄉　,"4,383",　豐濱鄉　,"4,439",　豐濱鄉　,"4,541",　豐濱鄉　,"4,706",　豐濱鄉　,"4,632",　豐濱鄉　,"4,668"
　瑞穗鄉　,"10,584",　瑞穗鄉　,"10,755",　瑞穗鄉　,"10,968",　瑞穗鄉　,"11,123",　瑞穗鄉　,"11,312",　瑞穗鄉　,"11,433",　瑞穗鄉　,"11,668",　瑞穗鄉　,"11,653",　瑞穗鄉　,"11,757",　瑞穗鄉　,"11,926",　瑞穗鄉　,"12,107",　瑞穗鄉　,"12,170",　瑞穗鄉　,"12,372"
　富里鄉　,"9,530",　富里鄉　,"9,627",　富里鄉　,"9,689",　富里鄉　,"9,812",　富里鄉　,"10,004",　富里鄉　,"10,161",　富里鄉　,"10,277",　富里鄉　,"10,413",　富里鄉　,"10,557",　富里鄉　,"10,633",　富里鄉　,"10,849",　富里鄉　,"10,966",　富里鄉　,"11,189"
※秀林鄉　,"17,095",※秀林鄉　,"17,200",※秀林鄉　,"16,992",※秀林鄉　,"16,555",※秀林鄉　,"16,143",※秀林鄉　,"15,953",※秀林鄉　,"15,939",※秀林鄉　,"15,889",※秀林鄉　,"15,796",※秀林鄉　,"15,666",※秀林鄉　,"15,494",※秀林鄉　,"15,267",※秀林鄉　,"15,167"
※萬榮鄉　,"6,070",※萬榮鄉　,"6,085",※萬榮鄉　,"6,175",※萬榮鄉　,"6,152",※萬榮鄉　,"6,237",※萬榮鄉　,"6,313",※萬榮鄉　,"6,419",※萬榮鄉　,"6,384",※萬榮鄉　,"6,440",※萬榮鄉　,"6,420",※萬榮鄉　,"6,530",※萬榮鄉　,"6,495",※萬榮鄉　,"6,612"
※卓溪鄉　,"5,919",※卓溪鄉　,"5,973",※卓溪鄉　,"6,052",※卓溪鄉　,"5,967",※卓溪鄉　,"6,036",※卓溪鄉　,"6,035",※卓溪鄉　,"6,101",※卓溪鄉　,"6,066",※卓溪鄉　,"6,036",※卓溪鄉　,"6,037",※卓溪鄉　,"6,210",※卓溪鄉　,"6,121",※卓溪鄉　,"6,184"
澎  湖  縣　,"107,901",澎  湖  縣　,"107,739",澎  湖  縣　,"107,223",澎  湖  縣　,"106,340",澎  湖  縣　,"105,952",澎  湖  縣　,"105,207",澎  湖  縣　,"104,440",澎  湖  縣　,"104,073",澎  湖  縣　,"103,263",澎  湖  縣　,"102,304",澎  湖  縣　,"101,758",澎  湖  縣　,"100,400",澎  湖  縣　,"98,843"
　馬公市　,"64,078",　馬公市　,"63,957",　馬公市　,"63,657",　馬公市　,"63,289",　馬公市　,"63,206",　馬公市　,"62,999",　馬公市　,"62,610",　馬公市　,"62,308",　馬公市　,"61,740",　馬公市　,"60,924",　馬公市　,"60,335",　馬公市　,"59,502",　馬公市　,"58,490"
　湖西鄉　,"16,124",　湖西鄉　,"16,059",　湖西鄉　,"15,820",　湖西鄉　,"15,447",　湖西鄉　,"15,230",　湖西鄉　,"14,997",　湖西鄉　,"14,594",　湖西鄉　,"14,508",　湖西鄉　,"14,435",　湖西鄉　,"14,413",　湖西鄉　,"14,315",　湖西鄉　,"14,221",　湖西鄉　,"13,915"
　白沙鄉　,"10,137",　白沙鄉　,"10,087",　白沙鄉　,"10,047",　白沙鄉　,"9,989",　白沙鄉　,"9,907",　白沙鄉　,"9,833",　白沙鄉　,"9,827",　白沙鄉　,"9,817",　白沙鄉　,"9,799",　白沙鄉　,"9,710",　白沙鄉　,"9,799",　白沙鄉　,"9,591",　白沙鄉　,"9,491"
　西嶼鄉　,"8,207",　西嶼鄉　,"8,290",　西嶼鄉　,"8,341",　西嶼鄉　,"8,338",　西嶼鄉　,"8,353",　西嶼鄉　,"8,306",　西嶼鄉　,"8,349",　西嶼鄉　,"8,408",　西嶼鄉　,"8,403",　西嶼鄉　,"8,417",　西嶼鄉　,"8,438",　西嶼鄉　,"8,403",　西嶼鄉　,"8,354"
　望安鄉　,"5,424",　望安鄉　,"5,409",　望安鄉　,"5,448",　望安鄉　,"5,415",　望安鄉　,"5,371",　望安鄉　,"5,273",　望安鄉　,"5,235",　望安鄉　,"5,176",　望安鄉　,"5,131",　望安鄉　,"5,091",　望安鄉　,"5,117",　望安鄉　,"5,021",　望安鄉　,"4,995"
　七美鄉　,"3,931",　七美鄉　,"3,937",　七美鄉　,"3,910",　七美鄉　,"3,862",　七美鄉　,"3,885",　七美鄉　,"3,799",　七美鄉　,"3,825",　七美鄉　,"3,856",　七美鄉　,"3,755",　七美鄉　,"3,749",　七美鄉　,"3,754",　七美鄉　,"3,662",　七美鄉　,"3,598"
基  隆  市　,"361,441",基  隆  市　,"362,255",基  隆  市　,"361,526",基  隆  市　,"363,977",基  隆  市　,"367,577",基  隆  市　,"368,893",基  隆  市　,"370,155",基  隆  市　,"371,458",基  隆  市　,"372,100",基  隆  市　,"372,105",基  隆  市　,"373,077",基  隆  市　,"374,914",基  隆  市　,"377,153"
　中正區　,"50,950",　中正區　,"50,646",　中正區　,"50,574",　中正區　,"50,654",　中正區　,"51,224",　中正區　,"51,483",　中正區　,"51,670",　中正區　,"52,163",　中正區　,"52,572",　中正區　,"52,710",　中正區　,"53,094",　中正區　,"53,571",　中正區　,"54,020"
　七堵區　,"52,528",　七堵區　,"52,757",　七堵區　,"53,003",　七堵區　,"53,276",　七堵區　,"53,615",　七堵區　,"53,732",　七堵區　,"53,782",　七堵區　,"53,972",　七堵區　,"54,103",　七堵區　,"54,060",　七堵區　,"53,974",　七堵區　,"54,041",　七堵區　,"54,217"
　暖暖區　,"38,334",　暖暖區　,"38,450",　暖暖區　,"38,320",　暖暖區　,"38,398",　暖暖區　,"38,548",　暖暖區　,"38,535",　暖暖區　,"38,619",　暖暖區　,"38,708",　暖暖區　,"38,407",　暖暖區　,"38,379",　暖暖區　,"38,188",　暖暖區　,"37,860",　暖暖區　,"37,851"
　仁愛區　,"40,515",　仁愛區　,"41,131",　仁愛區　,"41,328",　仁愛區　,"41,842",　仁愛區　,"42,787",　仁愛區　,"43,201",　仁愛區　,"43,730",　仁愛區　,"44,314",　仁愛區　,"45,021",　仁愛區　,"45,626",　仁愛區　,"46,244",　仁愛區　,"47,034",　仁愛區　,"47,741"
　中山區　,"45,859",　中山區　,"45,459",　中山區　,"45,038",　中山區　,"45,755",　中山區　,"46,459",　中山區　,"46,897",　中山區　,"47,398",　中山區　,"47,908",　中山區　,"48,115",　中山區　,"48,397",　中山區　,"48,733",　中山區　,"49,254",　中山區　,"49,794"
　安樂區　,"80,060",　安樂區　,"80,440",　安樂區　,"80,297",　安樂區　,"81,001",　安樂區　,"81,776",　安樂區　,"82,267",　安樂區　,"82,294",　安樂區　,"82,358",　安樂區　,"82,014",　安樂區　,"81,329",　安樂區　,"81,580",　安樂區　,"81,906",　安樂區　,"82,285"
　信義區　,"53,195",　信義區　,"53,372",　信義區　,"52,966",　信義區　,"53,051",　信義區　,"53,168",　信義區　,"52,778",　信義區　,"52,662",　信義區　,"52,035",　信義區　,"51,868",　信義區　,"51,604",　信義區　,"51,264",　信義區　,"51,248",　信義區　,"51,245"
新  竹  市　,"457,242",新  竹  市　,"456,475",新  竹  市　,"452,473",新  竹  市　,"452,640",新  竹  市　,"451,412",新  竹  市　,"448,803",新  竹  市　,"445,635",新  竹  市　,"441,132",新  竹  市　,"437,337",新  竹  市　,"434,060",新  竹  市　,"431,988",新  竹  市　,"428,483",新  竹  市　,"425,071"
　東　區　,"224,043",　東　區　,"223,826",　東　區　,"221,657",　東　區　,"221,651",　東　區　,"220,056",　東　區　,"217,841",　東　區　,"215,566",　東　區　,"212,553",　東　區　,"209,826",　東　區　,"208,142",　東　區　,"206,843",　東　區　,"204,578",　東　區　,"203,119"
　北　區　,"153,897",　北　區　,"153,759",　北　區　,"152,118",　北　區　,"152,348",　北　區　,"152,612",　北　區　,"152,351",　北　區　,"151,679",　北　區　,"150,636",　北　區　,"149,993",　北　區　,"149,156",　北　區　,"148,753",　北　區　,"148,041",　北　區　,"147,561"
　香山區　,"79,302",　香山區　,"78,890",　香山區　,"78,698",　香山區　,"78,641",　香山區　,"78,744",　香山區　,"78,611",　香山區　,"78,390",　香山區　,"77,943",　香山區　,"77,518",　香山區　,"76,762",　香山區　,"76,392",　香山區　,"75,864",　香山區　,"74,391"
嘉  義  市　,"262,177",嘉  義  市　,"263,584",嘉  義  市　,"262,924",嘉  義  市　,"264,727",嘉  義  市　,"266,005",嘉  義  市　,"267,690",嘉  義  市　,"268,622",嘉  義  市　,"269,398",嘉  義  市　,"269,874",嘉  義  市　,"270,366",嘉  義  市　,"270,883",嘉  義  市　,"270,872",嘉  義  市　,"271,220"
　東　區　,"117,300",　東　區　,"117,993",　東　區　,"117,826",　東　區　,"118,956",　東　區　,"119,715",　東　區　,"120,825",　東　區　,"121,162",　東　區　,"122,103",　東　區　,"122,462",　東　區　,"122,900",　東　區　,"123,370",　東　區　,"123,821",　東　區　,"124,242"
　西　區　,"144,877",　西　區　,"145,591",　西　區　,"145,098",　西　區　,"145,771",　西　區　,"146,290",　西　區　,"146,865",　西　區　,"147,460",　西　區　,"147,295",　西　區　,"147,412",　西　區　,"147,466",　西　區　,"147,513",　西　區　,"147,051",　西　區　,"146,978"
福  建  省　,"157,551",福  建  省　,"158,188",福  建  省　,"155,278",福  建  省　,"155,184",福  建  省　,"153,876",福  建  省　,"153,274",福  建  省　,"152,329",福  建  省　,"150,336",福  建  省　,"147,709",福  建  省　,"145,346",福  建  省　,"140,229",福  建  省　,"132,878",福  建  省　,"124,421"
金  門  縣　,"143,601",金  門  縣　,"144,149",金  門  縣　,"141,295",金  門  縣　,"141,539",金  門  縣　,"140,597",金  門  縣　,"140,185",金  門  縣　,"139,273",金  門  縣　,"137,456",金  門  縣　,"135,114",金  門  縣　,"132,799",金  門  縣　,"127,723",金  門  縣　,"120,713",金  門  縣　,"113,111"
　金城鎮　,"42,719",　金城鎮　,"43,192",　金城鎮　,"42,342",　金城鎮　,"42,845",　金城鎮　,"43,000",　金城鎮　,"43,253",　金城鎮　,"43,325",　金城鎮　,"43,285",　金城鎮　,"42,726",　金城鎮　,"42,344",　金城鎮　,"40,933",　金城鎮　,"39,062",　金城鎮　,"36,974"
　金湖鎮　,"31,209",　金湖鎮　,"31,269",　金湖鎮　,"30,636",　金湖鎮　,"30,593",　金湖鎮　,"30,400",　金湖鎮　,"30,171",　金湖鎮　,"29,856",　金湖鎮　,"29,413",　金湖鎮　,"28,833",　金湖鎮　,"28,402",　金湖鎮　,"27,368",　金湖鎮　,"26,074",　金湖鎮　,"24,623"
　金沙鎮　,"20,680",　金沙鎮　,"20,858",　金沙鎮　,"20,673",　金沙鎮　,"20,785",　金沙鎮　,"20,732",　金沙鎮　,"20,802",　金沙鎮　,"20,784",　金沙鎮　,"20,535",　金沙鎮　,"20,312",　金沙鎮　,"20,107",　金沙鎮　,"19,465",　金沙鎮　,"18,567",　金沙鎮　,"17,543"
　金寧鄉　,"35,809",　金寧鄉　,"35,400",　金寧鄉　,"34,325",　金寧鄉　,"33,901",　金寧鄉　,"33,070",　金寧鄉　,"32,531",　金寧鄉　,"31,765",　金寧鄉　,"30,838",　金寧鄉　,"30,006",　金寧鄉　,"28,833",　金寧鄉　,"27,307",　金寧鄉　,"25,118",　金寧鄉　,"22,939"
　烈嶼鄉　,"12,538",　烈嶼鄉　,"12,766",　烈嶼鄉　,"12,649",　烈嶼鄉　,"12,743",　烈嶼鄉　,"12,733",　烈嶼鄉　,"12,749",　烈嶼鄉　,"12,861",　烈嶼鄉　,"12,700",　烈嶼鄉　,"12,568",　烈嶼鄉　,"12,450",　烈嶼鄉　,"11,978",　烈嶼鄉　,"11,236",　烈嶼鄉　,"10,424"
　烏坵鄉　,646,　烏坵鄉　,664,　烏坵鄉　,670,　烏坵鄉　,672,　烏坵鄉　,662,　烏坵鄉　,679,　烏坵鄉　,682,　烏坵鄉　,685,　烏坵鄉　,669,　烏坵鄉　,663,　烏坵鄉　,672,　烏坵鄉　,656,　烏坵鄉　,608
連  江  縣　,"13,950",連  江  縣　,"14,039",連  江  縣　,"13,983",連  江  縣　,"13,645",連  江  縣　,"13,279",連  江  縣　,"13,089",連  江  縣　,"13,056",連  江  縣　,"12,880",連  江  縣　,"12,595",連  江  縣　,"12,547",連  江  縣　,"12,506",連  江  縣　,"12,165",連  江  縣　,"11,310"
　南竿鄉　,"7,815",　南竿鄉　,"7,827",　南竿鄉　,"7,797",　南竿鄉　,"7,657",　南竿鄉　,"7,638",　南竿鄉　,"7,599",　南竿鄉　,"7,663",　南竿鄉　,"7,544",　南竿鄉　,"7,382",　南竿鄉　,"7,409",　南竿鄉　,"7,496",　南竿鄉　,"7,288",　南竿鄉　,"6,780"
　北竿鄉　,"3,062",　北竿鄉　,"3,136",　北竿鄉　,"3,181",　北竿鄉　,"2,998",　北竿鄉　,"2,717",　北竿鄉　,"2,595",　北竿鄉　,"2,425",　北竿鄉　,"2,360",　北竿鄉　,"2,344",　北竿鄉　,"2,333",　北竿鄉　,"2,320",　北竿鄉　,"2,268",　北竿鄉　,"2,071"
　莒光鄉　,"1,518",　莒光鄉　,"1,504",　莒光鄉　,"1,471",　莒光鄉　,"1,496",　莒光鄉　,"1,489",　莒光鄉　,"1,543",　莒光鄉　,"1,618",　莒光鄉　,"1,624",　莒光鄉　,"1,562",　莒光鄉　,"1,535",　莒光鄉　,"1,424",　莒光鄉　,"1,438",　莒光鄉　,"1,327"
　東引鄉　,"1,555",　東引鄉　,"1,572",　東引鄉　,"1,534",　東引鄉　,"1,494",　東引鄉　,"1,435",　東引鄉　,"1,352",　東引鄉　,"1,350",　東引鄉　,"1,352",　東引鄉　,"1,307",　東引鄉　,"1,270",　東引鄉　,"1,266",　東引鄉　,"1,171",　東引鄉　,"1,132"
